id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:SB1.mzML:area,datafile:SB1.mzML:rt,datafile:SB1.mzML:mz_range:min,datafile:SB1.mzML:mz_range:max,datafile:SB1.mzML:fwhm,datafile:SB1.mzML:rt_range:min,datafile:SB1.mzML:rt_range:max,datafile:SB1.mzML:feature_state,datafile:SB1.mzML:mz,datafile:SB1.mzML:intensity_range:min,datafile:SB1.mzML:intensity_range:max,datafile:SB1.mzML:asymmetry_factor,datafile:SB1.mzML:tailing_factor,datafile:SB1.mzML:height,datafile:SA1.mzML:area,datafile:SA1.mzML:rt,datafile:SA1.mzML:mz_range:min,datafile:SA1.mzML:mz_range:max,datafile:SA1.mzML:fwhm,datafile:SA1.mzML:rt_range:min,datafile:SA1.mzML:rt_range:max,datafile:SA1.mzML:feature_state,datafile:SA1.mzML:mz,datafile:SA1.mzML:intensity_range:min,datafile:SA1.mzML:intensity_range:max,datafile:SA1.mzML:asymmetry_factor,datafile:SA1.mzML:tailing_factor,datafile:SA1.mzML:height,datafile:SB3.mzML:area,datafile:SB3.mzML:rt,datafile:SB3.mzML:mz_range:min,datafile:SB3.mzML:mz_range:max,datafile:SB3.mzML:fwhm,datafile:SB3.mzML:rt_range:min,datafile:SB3.mzML:rt_range:max,datafile:SB3.mzML:feature_state,datafile:SB3.mzML:mz,datafile:SB3.mzML:intensity_range:min,datafile:SB3.mzML:intensity_range:max,datafile:SB3.mzML:asymmetry_factor,datafile:SB3.mzML:tailing_factor,datafile:SB3.mzML:height,datafile:SB5.mzML:area,datafile:SB5.mzML:rt,datafile:SB5.mzML:mz_range:min,datafile:SB5.mzML:mz_range:max,datafile:SB5.mzML:fwhm,datafile:SB5.mzML:rt_range:min,datafile:SB5.mzML:rt_range:max,datafile:SB5.mzML:feature_state,datafile:SB5.mzML:mz,datafile:SB5.mzML:intensity_range:min,datafile:SB5.mzML:intensity_range:max,datafile:SB5.mzML:asymmetry_factor,datafile:SB5.mzML:tailing_factor,datafile:SB5.mzML:height,datafile:SB2.mzML:area,datafile:SB2.mzML:rt,datafile:SB2.mzML:mz_range:min,datafile:SB2.mzML:mz_range:max,datafile:SB2.mzML:fwhm,datafile:SB2.mzML:rt_range:min,datafile:SB2.mzML:rt_range:max,datafile:SB2.mzML:feature_state,datafile:SB2.mzML:mz,datafile:SB2.mzML:intensity_range:min,datafile:SB2.mzML:intensity_range:max,datafile:SB2.mzML:asymmetry_factor,datafile:SB2.mzML:tailing_factor,datafile:SB2.mzML:height,datafile:SA5.mzML:area,datafile:SA5.mzML:rt,datafile:SA5.mzML:mz_range:min,datafile:SA5.mzML:mz_range:max,datafile:SA5.mzML:fwhm,datafile:SA5.mzML:rt_range:min,datafile:SA5.mzML:rt_range:max,datafile:SA5.mzML:feature_state,datafile:SA5.mzML:mz,datafile:SA5.mzML:intensity_range:min,datafile:SA5.mzML:intensity_range:max,datafile:SA5.mzML:asymmetry_factor,datafile:SA5.mzML:tailing_factor,datafile:SA5.mzML:height,datafile:SB4.mzML:area,datafile:SB4.mzML:rt,datafile:SB4.mzML:mz_range:min,datafile:SB4.mzML:mz_range:max,datafile:SB4.mzML:fwhm,datafile:SB4.mzML:rt_range:min,datafile:SB4.mzML:rt_range:max,datafile:SB4.mzML:feature_state,datafile:SB4.mzML:mz,datafile:SB4.mzML:intensity_range:min,datafile:SB4.mzML:intensity_range:max,datafile:SB4.mzML:asymmetry_factor,datafile:SB4.mzML:tailing_factor,datafile:SB4.mzML:height,datafile:SA4.mzML:area,datafile:SA4.mzML:rt,datafile:SA4.mzML:mz_range:min,datafile:SA4.mzML:mz_range:max,datafile:SA4.mzML:fwhm,datafile:SA4.mzML:rt_range:min,datafile:SA4.mzML:rt_range:max,datafile:SA4.mzML:feature_state,datafile:SA4.mzML:mz,datafile:SA4.mzML:intensity_range:min,datafile:SA4.mzML:intensity_range:max,datafile:SA4.mzML:asymmetry_factor,datafile:SA4.mzML:tailing_factor,datafile:SA4.mzML:height,datafile:SA2.mzML:area,datafile:SA2.mzML:rt,datafile:SA2.mzML:mz_range:min,datafile:SA2.mzML:mz_range:max,datafile:SA2.mzML:fwhm,datafile:SA2.mzML:rt_range:min,datafile:SA2.mzML:rt_range:max,datafile:SA2.mzML:feature_state,datafile:SA2.mzML:mz,datafile:SA2.mzML:intensity_range:min,datafile:SA2.mzML:intensity_range:max,datafile:SA2.mzML:asymmetry_factor,datafile:SA2.mzML:tailing_factor,datafile:SA2.mzML:height,datafile:SA3.mzML:area,datafile:SA3.mzML:rt,datafile:SA3.mzML:mz_range:min,datafile:SA3.mzML:mz_range:max,datafile:SA3.mzML:fwhm,datafile:SA3.mzML:rt_range:min,datafile:SA3.mzML:rt_range:max,datafile:SA3.mzML:feature_state,datafile:SA3.mzML:mz,datafile:SA3.mzML:intensity_range:min,datafile:SA3.mzML:intensity_range:max,datafile:SA3.mzML:asymmetry_factor,datafile:SA3.mzML:tailing_factor,datafile:SA3.mzML:height
11,3.434E5,0.5832,205.09696,205.09798,1,10,0,0.757,3.91,0.0008,0.0103,0,0.5568,0.6425,205.09751,6.049E4,1.316E7,1.316E7,3.434E5,0.5866,205.09702,205.09804,0.0291,0.5605,0.6213,ESTIMATED,205.09764,1.675E5,1.145E7,1.404,1.3339,1.145E7,2.826E5,0.5788,205.09691,205.09764,0.0279,0.5585,0.6425,ESTIMATED,205.09704,1.307E5,9.678E6,2.1783,1.7445,9.678E6,3.407E5,0.5878,205.09705,205.09733,0.0275,0.5646,0.64,ESTIMATED,205.09716,2.115E5,1.137E7,1.8361,1.4332,1.137E7,3.375E5,0.5832,205.0972,205.09808,0.0232,0.5629,0.6324,ESTIMATED,205.09768,3.025E5,1.316E7,2.4712,1.9987,1.316E7,3.33E5,0.5873,205.0971,205.09742,0.0281,0.5641,0.6249,ESTIMATED,205.09719,2.726E5,1.167E7,1.785,1.2821,1.167E7,3.139E5,0.582,205.09696,205.09798,0.0461,0.5589,0.6226,ESTIMATED,205.09764,3.366E5,1.109E7,1.5772,1.4303,1.109E7,3.349E5,0.5788,205.09719,205.09816,0.028,0.5614,0.6338,ESTIMATED,205.09784,1.545E5,1.126E7,3.0726,2.351,1.126E7,3.091E5,0.5876,205.09702,205.09781,0.0264,0.5615,0.6252,ESTIMATED,205.09762,1.88E5,1.048E7,1.9405,1.2098,1.048E7,3.4E5,0.5829,205.09707,205.09792,0.0392,0.5568,0.6264,ESTIMATED,205.09771,6.049E4,1.175E7,1.6215,1.4304,1.175E7,3.279E5,0.5775,205.09695,205.09786,0.0226,0.5601,0.6354,ESTIMATED,205.09754,2.881E5,1.206E7,2.6337,1.671,1.206E7
12,4.497E5,0.6009,398.17052,398.1716,0.2,2,0,0.92,0.23,0.00009,0.0084,0,0.5568,0.692,398.17127,1.158E5,1.233E7,1.233E7,6.728E4,0.6184,398.17111,398.17144,0.0242,0.6155,0.6619,ESTIMATED,398.1714,6.203E5,3.153E6,14.8189,7.9798,3.153E6,3.678E5,0.5817,398.17062,398.17187,0.0427,0.5585,0.6773,ESTIMATED,398.1711,2.971E5,8.515E6,3.0853,2.2388,8.515E6,8.155E4,0.6197,398.17111,398.17152,0.0418,0.6168,0.6632,ESTIMATED,398.17149,7.198E5,3.353E6,15.0259,8.0129,3.353E6,8.354E4,0.6179,398.17111,398.17158,0.0156,0.615,0.6672,ESTIMATED,398.17153,6.022E5,3.992E6,16.496,9.01,3.992E6,6.415E4,0.622,398.17111,398.17154,0.0277,0.6163,0.6482,ESTIMATED,398.17151,1.29E6,3.621E6,4.5023,2.7512,3.621E6,3.902E5,0.5791,398.17052,398.1716,0.2313,0.5705,0.6574,ESTIMATED,398.17116,3.789E5,1.233E7,7.0586,5.0209,1.233E7,9.216E3,0.6222,398.17111,398.17156,0.0058,0.6193,0.6251,ESTIMATED,398.17156,3.177E6,3.177E6,0.9993,0.9996,3.177E6,4.134E5,0.5876,398.17078,398.17154,0.0311,0.5702,0.692,ESTIMATED,398.17106,2.441E5,1.018E7,4.0278,2.4377,1.018E7,4.497E5,0.58,398.1704,398.17199,0.0322,0.5568,0.6815,ESTIMATED,398.17099,1.158E5,1.107E7,3.2922,2.8456,1.107E7,4.444E5,0.5804,398.17064,398.173,0.0445,0.5572,0.6818,ESTIMATED,398.17094,1.814E5,1.114E7,3.538,2.4891,1.114E7
13,4.476E5,0.5841,368.17319,368.17531,1,10,0,0.767,4.4,0.00162,0.0074,0,0.5559,0.6197,368.1741,4.972E4,1.462E7,1.462E7,4.1E5,0.5866,368.17321,368.1753,0.0336,0.5576,0.6184,ESTIMATED,368.17461,1.618E5,1.299E7,1.2532,1.1007,1.299E7,1.771E5,0.5846,368.17271,368.17498,0.0338,0.5585,0.6193,ESTIMATED,368.17348,3.672E5,5.455E6,1.6342,1.1671,5.455E6,4.15E5,0.5878,368.17317,368.17523,0.0362,0.5617,0.6197,ESTIMATED,368.17343,8.093E4,1.216E7,1.4074,1.1749,1.216E7,4.211E5,0.5861,368.17337,368.17549,0.0327,0.56,0.6179,ESTIMATED,368.17434,2.577E5,1.283E7,1.4087,1.1773,1.283E7,4.285E5,0.5844,368.17285,368.17502,0.0416,0.5612,0.6191,ESTIMATED,368.17363,3.369E5,1.222E7,1.7566,1.3176,1.222E7,3.924E5,0.582,368.17319,368.17531,0.0284,0.5559,0.6197,ESTIMATED,368.17419,1.327E5,1.283E7,1.8547,1.3145,1.283E7,4.476E5,0.5846,368.17365,368.17559,0.0289,0.5614,0.6193,ESTIMATED,368.17505,5.474E5,1.462E7,1.6913,1.2502,1.462E7,3.674E5,0.5818,368.17302,368.17518,0.0312,0.5586,0.6194,ESTIMATED,368.17407,4.972E4,1.068E7,1.963,1.4265,1.068E7,4.225E5,0.5829,368.1731,368.17507,0.0333,0.5568,0.6177,ESTIMATED,368.17426,2.287E5,1.268E7,1.5084,1.1942,1.268E7,4.22E5,0.5804,368.173,368.17508,0.0318,0.5572,0.618,ESTIMATED,368.17396,5.779E5,1.199E7,1.8614,1.3813,1.199E7
14,4.739E5,0.5827,261.13479,261.13591,0.6,6,0,0.871,1.42,0.00037,0.0073,0,0.5543,0.6905,261.13524,1.14E5,1.562E7,1.562E7,4.343E5,0.5837,261.13488,261.13573,0.0304,0.5576,0.6445,ESTIMATED,261.13536,2.195E5,1.312E7,2.4039,1.5148,1.312E7,6.918E4,0.5788,261.1348,261.13609,0.0133,0.5585,0.5817,ESTIMATED,261.13521,9.448E5,5.826E6,0.1473,0.5713,5.826E6,4.531E5,0.5849,261.1351,261.13577,0.0308,0.5704,0.6458,ESTIMATED,261.13536,3.262E5,1.408E7,2.7523,2.5201,1.408E7,4.622E5,0.5803,261.13402,261.13572,0.0319,0.5716,0.6905,ESTIMATED,261.13531,1.398E5,1.434E7,4.9337,3.8332,1.434E7,4.38E5,0.5873,261.13509,261.13576,0.0355,0.5728,0.6365,ESTIMATED,261.13537,2.992E5,1.357E7,2.4022,2.1178,1.357E7,4.42E5,0.5791,261.13479,261.13591,0.0301,0.5559,0.6574,ESTIMATED,261.13521,1.59E5,1.408E7,2.1948,1.8567,1.408E7,4.739E5,0.5817,261.13513,261.13628,0.0318,0.5701,0.6512,ESTIMATED,261.13533,2.952E5,1.482E7,4.6031,3.0192,1.482E7,4.104E5,0.5876,261.13471,261.13605,0.0383,0.5702,0.6774,ESTIMATED,261.13518,1.516E5,1.291E7,1.9753,1.8965,1.291E7,4.544E5,0.5858,261.13478,261.1354,0.027,0.5713,0.667,ESTIMATED,261.135,1.774E5,1.562E7,3.1434,2.5554,1.562E7,4.584E5,0.5775,261.1345,261.13536,0.0256,0.5543,0.6412,ESTIMATED,261.13505,1.14E5,1.472E7,2.5057,2.0605,1.472E7
15,3.621E5,0.585,296.13963,296.14027,1,10,0,0.885,1.06,0.00031,0.0101,0,0.5585,0.6342,296.13988,1.039E5,1.332E7,1.332E7,3.006E5,0.5866,296.13967,296.14011,0.0299,0.5634,0.6155,ESTIMATED,296.13992,3.886E5,1.001E7,1.1347,1.1253,1.001E7,2.242E5,0.5875,296.13944,296.14001,0.0291,0.5585,0.6106,ESTIMATED,296.13979,1.039E5,7.747E6,0.9549,0.9555,7.747E6,3.141E5,0.5849,296.13852,296.14015,0.0258,0.5646,0.6342,ESTIMATED,296.13999,1.693E5,1.1E7,1.8566,1.5465,1.1E7,3.115E5,0.5832,296.1387,296.14017,0.0254,0.5629,0.6266,ESTIMATED,296.13998,1.726E5,1.127E7,1.7567,1.4431,1.127E7,3.247E5,0.5873,296.13869,296.14016,0.0269,0.5641,0.6278,ESTIMATED,296.13998,2.047E5,1.208E7,1.4323,1.3658,1.208E7,3.308E5,0.582,296.13963,296.14027,0.0233,0.5589,0.6284,ESTIMATED,296.13985,1.639E5,1.203E7,1.5295,1.4221,1.203E7,3.344E5,0.5875,296.13988,296.14042,0.03,0.5643,0.6251,ESTIMATED,296.14004,2.685E5,1.187E7,1.4308,1.9788,1.187E7,3.383E5,0.5876,296.13842,296.14001,0.0313,0.5615,0.6252,ESTIMATED,296.13978,1.136E5,1.124E7,1.2159,1.2121,1.124E7,3.621E5,0.5858,296.13957,296.13987,0.0258,0.5598,0.6235,ESTIMATED,296.13973,1.722E5,1.332E7,1.0686,1.0661,1.332E7,3.4E5,0.5775,296.13958,296.14015,0.0286,0.5601,0.618,ESTIMATED,296.13977,1.909E5,1.197E7,2.344,1.5656,1.197E7
16,2.304E5,0.6203,126.05502,126.05565,0.2,2,0,0.705,2.67,0.00034,0.031,0,0.5198,0.6963,126.05522,2.932E4,4.352E6,4.352E6,1.426E5,0.6126,126.05495,126.05618,0.0488,0.5218,0.6242,ESTIMATED,126.05548,2.932E4,2.936E6,0.1519,0.5698,2.936E6,2.304E5,0.5817,126.05471,126.05626,0.0589,0.5198,0.628,ESTIMATED,126.05582,3.695E4,4.352E6,1.0655,0.972,4.352E6,5.17E4,0.6168,126.05508,126.05565,0.0215,0.6052,0.6313,ESTIMATED,126.05513,1.364E6,3.084E6,1.2516,1.1258,3.084E6,1.736E5,0.6643,126.05502,126.05565,0.0548,0.6121,0.6963,ESTIMATED,126.05514,1.515E6,2.908E6,0.6116,0.8058,2.908E6,3.115E4,0.6163,126.05507,126.05565,0.0134,0.6076,0.6249,ESTIMATED,126.05512,1.38E6,2.769E6,1.0002,1.0001,2.769E6,1.875E4,0.611,126.05502,126.05565,0.0088,0.6081,0.6168,ESTIMATED,126.05506,2.781E6,3.69E6,2.0029,1.5015,3.69E6,1.088E5,0.6193,126.05504,126.0559,0.0229,0.5226,0.6222,ESTIMATED,126.05533,3.325E4,2.805E6,0.0359,0.5159,2.805E6,7.782E3,0.6136,126.05503,126.05565,0.0058,0.6108,0.6165,ESTIMATED,126.05503,2.687E6,2.687E6,1.0014,1.0007,2.687E6,2.274E4,0.6148,126.05503,126.05565,0.0293,0.609,0.6206,ESTIMATED,126.0551,2.499E6,2.802E6,1.0011,1.0005,2.802E6,8.251E3,0.6528,126.05502,126.05565,0.0058,0.6499,0.6557,ESTIMATED,126.05502,2.846E6,2.846E6,1.0008,1.0004,2.846E6
17,2.776E5,0.605,227.11344,227.11457,1,10,0,0.865,1.71,0.00039,0.0136,0,0.5701,0.7038,227.11429,2.03E5,6.639E6,6.639E6,2.57E5,0.6097,227.11414,227.11476,0.029,0.5721,0.6968,ESTIMATED,227.11438,2.674E5,5.871E6,2.0795,1.5137,5.871E6,1.9E5,0.5991,227.11334,227.11481,0.0408,0.5701,0.6541,ESTIMATED,227.11418,4.65E5,4.767E6,1.7496,1.4512,4.767E6,2.421E5,0.611,227.11341,227.11469,0.0235,0.5704,0.6922,ESTIMATED,227.11411,2.03E5,5.635E6,1.9501,1.4751,5.635E6,2.55E5,0.6092,227.11361,227.11492,0.0225,0.5716,0.6905,ESTIMATED,227.11445,2.796E5,6.639E6,2.418,1.7492,6.639E6,2.613E5,0.6105,227.11342,227.11475,0.0311,0.5728,0.6917,ESTIMATED,227.11432,2.652E5,5.909E6,2.0812,1.5788,5.909E6,2.614E5,0.5994,227.11344,227.11457,0.0387,0.5705,0.7038,ESTIMATED,227.11431,2.459E5,5.216E6,3.6284,2.2414,5.216E6,2.776E5,0.6106,227.11363,227.11477,0.0237,0.5701,0.6977,ESTIMATED,227.11449,3.002E5,6.57E6,1.9907,1.6404,6.57E6,2.563E5,0.5992,227.11338,227.11468,0.0376,0.5702,0.692,ESTIMATED,227.11429,2.952E5,5.375E6,3.0456,2.1028,5.375E6,2.761E5,0.5974,227.11392,227.11456,0.0409,0.5713,0.696,ESTIMATED,227.11419,2.107E5,6.437E6,3.2095,2.3191,6.437E6,2.638E5,0.6035,227.11336,227.11466,0.0397,0.5717,0.6847,ESTIMATED,227.11419,2.464E5,5.656E6,2.4576,1.7744,5.656E6
18,1.497E5,0.6032,278.1247,278.12535,0.2,2,0,0.889,0.48,0.00013,0.0287,0,0.5803,0.7123,278.12505,1.355E5,6.423E6,6.423E6,1.404E5,0.5837,278.12483,278.12539,0.0225,0.5808,0.6387,ESTIMATED,278.12508,2.373E5,5.862E6,13.9905,8.5205,5.862E6,1.334E5,0.5817,278.12479,278.12522,0.0176,0.5817,0.6425,ESTIMATED,278.125,2.457E5,6.113E6,,,6.113E6,1.391E5,0.5849,278.12408,278.12541,0.0169,0.582,0.6342,ESTIMATED,278.12506,2.513E5,6.354E6,15.2457,8.6393,6.354E6,1.441E5,0.5889,278.12482,278.12543,0.042,0.5803,0.6382,ESTIMATED,278.12513,2.188E5,5.332E6,3.8587,2.9275,5.332E6,2.989E4,0.6946,278.12403,278.12531,0.0196,0.6424,0.7062,ESTIMATED,278.12517,1.355E5,8.461E5,0.117,0.6111,8.461E5,1.234E5,0.582,278.1247,278.12535,0.0172,0.582,0.6342,ESTIMATED,278.12502,2.502E5,5.43E6,,,5.43E6,1.497E5,0.5846,278.12503,278.1256,0.0205,0.5817,0.6396,ESTIMATED,278.12523,2.661E5,5.825E6,16.7076,8.0959,5.825E6,4.542E4,0.6658,278.125,278.12508,0.0301,0.6426,0.7123,ESTIMATED,278.12503,1.683E5,1.221E6,1.4814,1.5016,1.221E6,1.422E5,0.5858,278.12474,278.12515,0.0212,0.5829,0.6409,ESTIMATED,278.12494,2.513E5,6.423E6,16.0258,9.5223,6.423E6,1.306E5,0.5804,278.12451,278.12507,0.026,0.5804,0.6267,ESTIMATED,278.12489,3.344E5,5.246E6,,,5.246E6
19,4.089E5,1.9113,248.04981,248.05054,0.1,1,0,0.944,0,0,0,0,1.8305,2.0522,248.05028,1.712E5,3.403E6,3.403E6,3.727E5,1.927,248.05016,248.05122,0.0971,1.8542,2.0522,ESTIMATED,248.05034,1.892E5,2.933E6,1.6693,1.3601,2.933E6,3.131E5,1.8627,248.04977,248.05089,0.0949,1.854,2.0024,ESTIMATED,248.05017,2.017E5,3.261E6,14.1528,8.5035,3.261E6,3.939E5,1.9282,248.04999,248.05104,0.1329,1.8554,2.0506,ESTIMATED,248.05043,4.883E5,3.018E6,1.664,1.3402,3.018E6,4.089E5,1.9529,248.05013,248.05077,0.1387,1.8305,2.0286,ESTIMATED,248.05045,1.19E6,3.082E6,0.6193,0.8097,3.082E6,3.816E5,1.9218,248.04998,248.0507,0.142,1.8549,2.05,ESTIMATED,248.05035,2.021E5,3.002E6,1.7428,1.4568,3.002E6,3.484E5,1.8964,248.04981,248.05054,0.1195,1.8557,2.0304,ESTIMATED,248.05019,1.712E5,3.175E6,3.0916,2.1436,3.175E6,3.967E5,1.9252,248.05019,248.05082,0.1692,1.8553,2.0505,ESTIMATED,248.05045,7.194E5,2.704E6,1.792,1.396,2.704E6,3.434E5,1.9221,248.04997,248.05061,0.1103,1.8551,2.0328,ESTIMATED,248.05016,1.94E5,3.237E6,1.4882,1.265,3.237E6,3.661E5,1.9027,248.04992,248.05043,0.113,1.8532,2.0162,ESTIMATED,248.05011,2.119E5,3.403E6,2.2499,1.647,3.403E6,3.666E5,1.8739,248.04984,248.05123,0.1179,1.8536,2.0429,ESTIMATED,248.05014,1.724E5,3.353E6,7.7303,4.5749,3.353E6
20,5.079E4,2.3067,215.04892,215.04908,0.3,3,2,0.932,0.13,0.00003,0.0132,0,2.173,2.3538,215.04897,9.427E4,7.179E5,7.179E5,3.068E4,2.3467,215.049,215.04934,0.0649,2.2475,2.3496,ESTIMATED,215.04904,1.172E5,5.514E5,0.0294,0.5147,5.514E5,3.826E4,2.3371,215.04887,215.04973,0.1224,2.2032,2.3459,ESTIMATED,215.04889,1.105E5,6.381E5,0.0708,0.5326,6.381E5,5.079E4,2.3479,215.04824,215.04918,0.0333,2.173,2.3538,ESTIMATED,215.04902,9.427E4,6.045E5,0.0347,0.5166,6.045E5,1.584E4,2.2501,215.04825,215.04912,0.0272,2.1918,2.2676,ESTIMATED,215.04908,1.203E5,4.157E5,0.3002,0.6501,4.157E5,1.35E4,2.254,215.04905,215.04908,0.0346,2.2132,2.2686,ESTIMATED,215.04906,1.228E5,4.643E5,0.3573,0.6786,4.643E5,1.253E4,2.281,215.04892,215.04908,0.0261,2.2431,2.2898,ESTIMATED,215.04893,1.215E5,4.957E5,0.2308,0.6154,4.957E5,2.077E4,2.2633,215.04826,215.04912,0.0277,2.1933,2.275,ESTIMATED,215.04909,9.503E4,4.253E5,0.1669,0.5834,4.253E5,2.286E4,2.3504,215.04888,215.04908,0.052,2.2863,2.3533,ESTIMATED,215.04889,1.189E5,5.268E5,0.0455,0.5227,5.268E5,2.183E4,2.3309,215.04881,215.04967,0.0486,2.2697,2.3338,ESTIMATED,215.04888,1.429E5,7.179E5,0.0739,0.5238,7.179E5,8.027E3,2.3051,215.04882,215.04908,0.019,2.2963,2.3255,ESTIMATED,215.04884,1.458E5,4.975E5,2.3325,1.6662,4.975E5
21,8.353E4,2.3927,215.04807,215.04938,0.4,4,1,0.874,0.85,0.00018,0.0459,0,2.2061,2.4596,215.04899,1.105E5,8.006E5,8.006E5,8.353E4,2.4576,215.04871,215.04936,0.14,2.2621,2.4576,ESTIMATED,215.04908,1.172E5,7.274E5,,0.5,7.274E5,3.795E4,2.3371,215.04887,215.04973,0.1224,2.2061,2.3459,ESTIMATED,215.04889,1.105E5,6.381E5,0.0708,0.5333,6.381E5,3.881E4,2.383,215.04824,215.04937,0.0464,2.2925,2.3888,ESTIMATED,215.04904,1.113E5,6.578E5,0.0645,0.5323,6.578E5,4.234E4,2.3756,215.04825,215.04912,0.0965,2.2676,2.3844,ESTIMATED,215.04907,1.203E5,5.719E5,0.0812,0.5406,5.719E5,2.733E4,2.3445,215.04904,215.04926,0.072,2.2686,2.3503,ESTIMATED,215.04908,1.321E5,5.71E5,0.0769,0.5384,5.71E5,7.972E4,2.4503,215.04807,215.04938,0.0999,2.2606,2.459,ESTIMATED,215.04894,1.386E5,6.777E5,0.0462,0.5231,6.777E5,8.166E4,2.4355,215.04826,215.04951,0.1559,2.2604,2.4588,ESTIMATED,215.04913,1.144E5,6.839E5,0.1406,0.5667,6.839E5,7.344E4,2.4262,215.04885,215.04921,0.146,2.2863,2.4583,ESTIMATED,215.04891,1.189E5,8.006E5,0.3422,0.6146,8.006E5,2.183E4,2.3309,215.04881,215.04967,0.0486,2.2697,2.3338,ESTIMATED,215.04888,1.429E5,7.179E5,0.0739,0.5238,7.179E5,7.103E4,2.3867,215.04799,215.04911,0.0536,2.2963,2.4596,ESTIMATED,215.04884,1.458E5,6.311E5,0.8069,0.9034,6.311E5
22,1.413E5,3.1374,292.11102,292.11261,0.2,2,0,0.829,1.23,0.00036,0.0236,0,2.9761,3.1756,292.11165,6.891E4,1.117E6,1.117E6,7.373E4,3.1447,292.11139,292.11223,0.1485,2.9778,3.1741,ESTIMATED,292.11172,1.353E5,5.431E5,0.1756,0.5878,5.431E5,1.413E5,3.1509,292.11113,292.11189,0.1391,2.9786,3.1743,ESTIMATED,292.11147,4.018E5,1.067E6,0.1357,0.5679,1.067E6,2.169E4,3.0642,292.11174,292.11205,0.0604,3.0027,3.073,ESTIMATED,292.11179,2.167E5,4.064E5,0.1429,0.5715,4.064E5,3.404E4,3.1595,292.11048,292.11182,0.0546,3.0013,3.1742,ESTIMATED,292.11178,6.891E4,3.538E5,0.1345,0.5463,3.538E5,3.678E4,3.1075,292.11125,292.11207,0.0909,3.0665,3.1749,ESTIMATED,292.11178,2.174E5,5.291E5,1.6433,1.3216,5.291E5,1.001E5,3.1578,292.11102,292.11261,0.1565,2.9762,3.1754,ESTIMATED,292.11161,2.76E5,8.274E5,0.0968,0.5484,8.274E5,4.839E4,3.1756,292.11169,292.11216,0.1349,2.9763,3.1756,ESTIMATED,292.1118,7.389E4,4.434E5,,0.5,4.434E5,1.1E5,3.1745,292.11101,292.11179,0.1612,2.9783,3.1745,ESTIMATED,292.11149,3.408E5,8.372E5,,0.5,8.372E5,1.268E5,3.1516,292.11113,292.11279,0.1684,2.9761,3.1751,ESTIMATED,292.11159,3.394E5,1.117E6,0.1335,0.5667,1.117E6,5.15E4,3.0877,292.11098,292.11185,0.078,3.0029,3.1024,ESTIMATED,292.11144,3.411E5,7.743E5,0.1726,0.5863,7.743E5
23,2.063E5,3.155,304.20158,304.20297,0.1,1,0,0.944,0,0,0,0,2.9984,3.1979,304.20258,4.327E5,1.395E6,1.395E6,1.575E5,3.1594,304.20149,304.20317,0.0189,3.0012,3.1975,ESTIMATED,304.20273,4.327E5,1.073E6,0.241,0.6205,1.073E6,9.026E4,3.0983,304.20114,304.20276,0.0625,3.0312,3.148,ESTIMATED,304.20234,4.959E5,1.04E6,0.7391,0.8695,1.04E6,2.063E5,3.0642,304.20143,304.20311,0.0836,2.9997,3.1961,ESTIMATED,304.20263,7.316E5,1.395E6,2.0473,1.5236,1.395E6,1.837E5,3.183,304.20152,304.2032,0.2058,2.9984,3.1977,ESTIMATED,304.20279,6.727E5,1.218E6,0.0794,0.5397,1.218E6,1.555E5,3.1866,304.20149,304.2031,0.1323,2.9991,3.1954,ESTIMATED,304.20261,5.941E5,1.026E6,0.0469,0.5235,1.026E6,1.465E5,3.1959,304.20158,304.20297,0.1465,2.9996,3.1959,ESTIMATED,304.20255,4.859E5,1.153E6,,0.5,1.153E6,1.741E5,3.1961,304.20139,304.20321,0.1882,2.9997,3.1961,ESTIMATED,304.20272,6.504E5,1.247E6,,0.5,1.247E6,1.509E5,3.1247,304.20122,304.20319,0.1369,2.9988,3.1979,ESTIMATED,304.20247,5.147E5,9.992E5,0.5817,0.7908,9.992E5,1.75E5,3.1575,304.20191,304.20316,0.1067,2.9995,3.1956,ESTIMATED,304.2025,5.073E5,1.228E6,0.241,0.6205,1.228E6,1.528E5,3.1843,304.20178,304.20292,0.1828,3,3.196,ESTIMATED,304.20245,5.754E5,1.001E6,0.0635,0.5318,1.001E6
