,Compound Name,/home/zzy/peakformer/resources/paper/qe/SA1_Area,/home/zzy/peakformer/resources/paper/qe/SA2_Area,/home/zzy/peakformer/resources/paper/qe/SA3_Area,/home/zzy/peakformer/resources/paper/qe/SA4_Area,/home/zzy/peakformer/resources/paper/qe/SA5_Area,/home/zzy/peakformer/resources/paper/qe/SB1_Area,/home/zzy/peakformer/resources/paper/qe/SB2_Area,/home/zzy/peakformer/resources/paper/qe/SB3_Area,/home/zzy/peakformer/resources/paper/qe/SB4_Area,/home/zzy/peakformer/resources/paper/qe/SB5_Area,mz,RT,formula,Fold change,p-value,Compound concentration ratio,AVG-A,CV-A,AVG-B,CV-B,fc,ratio
661,662,36044.613,36203.55,33774.65,33920.578,31339.275,32181.565,31062.319,32679.02,35179.695,34703.821,383.0467,12.58,C20H12N2O3S,0.95,0.147,1/1,34256.5332,5.809693315905403,33161.284,5.23430414631723,0.9680280198347684,1.0189768629839668
662,663,2576497.524,2542816.839,3024814.847,2556129.111,2910278.288,2545731.451,2619180.732,2642523.486,2671843.813,2698066.342,396.1724,10.08,C22H22FN3O3,0.99,0.819,1/1,2722107.3218,8.375868070075123,2635469.1648000004,2.213260016047313,0.9681723948552072,0.9779519139951588
663,664,330718.234,399300.503,320837.13,312549.562,385779.959,369685.927,323237.215,308491.244,318644.286,320213.928,446.1356,31.22,C24H19N3O6,0.91,0.177,1/1,349837.0776,11.376048440103286,328054.52,7.292210083876384,0.9377351373118148,1.0304781728701262
664,665,3450146.889,3255080.134,3279496.716,3285679.195,3308137.071,3555422.148,3255905.332,3293816.201,3360287.011,3421319.157,441.2295,6.66,C27H28N4O2,1.0,0.847,1/1,3315708.001,2.3371088859559115,3377349.9698,3.492760115040154,1.0185908918340847,1.0185908918340847
665,666,1556149.28,1832054.668,1792864.521,2007920.21,1707622.31,1594511.469,1644540.001,1701419.496,1766399.675,1829518.83,461.1593,25.98,C26H19F3N4O,0.98,0.601,1/1,1779322.1978,9.327032785876696,1707277.8942000002,5.488745587737935,0.9595102541354921,0.9790920960566246
666,667,417218.022,448621.009,404241.499,418260.459,405909.387,412535.723,416957.413,447107.996,428006.76,456860.304,570.1933,3.66,C29H27N7O4S,1.03,0.436,1/1,418850.0752,4.254475567807166,432293.6392,4.429932697800401,1.0320963628658313,1.0020353037532341
667,668,1262486.676,1603310.119,1269577.557,1260850.927,1614567.989,1508313.817,1208157.72,1206932.134,1212824.858,1191525.693,478.9843,31.35,C17H14ClF2IN2O2,0.94,0.498,1/1,1402158.6536,13.46739653213758,1265550.8444,10.741931150111624,0.9025732153424553,0.9601842716409099
668,669,276057.58,266576.974,271034.053,273949.003,271391.955,260724.466,339786.767,273834.497,351679.818,267203.556,281.0327,18.34,C12H9ClN2O4,1.07,0.335,1/1,271801.91300000006,1.3108615557276582,298645.8208,14.544978662336048,1.0987627625711374,1.0268810865150817
669,670,1913659.841,2202943.381,2080557.177,2020870.555,2012693.909,1817381.466,1784468.62,1633479.841,1690337.584,1548445.736,486.2623,4.0,C27H31N7O2,0.85,0.003,1/1,2046144.9726,5.1883068855308405,1694822.6494,6.4813853091742715,0.8283003756309696,0.9744710301540819
670,671,549548.637,553546.719,515747.706,506873.373,500443.522,527489.096,536605.096,615585.902,565664.137,582263.066,380.1975,3.61,C22H25N3O3,1.09,0.039,1/1,525231.9913999999,4.6970166566876586,565521.4594,6.29502961094883,1.0767079474588153,0.9878054563842341
671,672,1280737.696,1406738.089,1262244.251,1251227.943,1272561.417,1266441.765,1296244.404,1305051.182,1329747.16,1373327.138,394.2106,5.01,C19H23N9O,1.01,0.617,1/1,1294701.8791999999,4.912472219585067,1314162.3298,3.049626844476865,1.0150308352159223,1.0049810249662596
672,673,1047929.334,1027201.872,1033185.829,1033493.754,1221602.517,1197587.16,1036339.612,1051544.948,1064543.491,1095052.719,369.1023,22.36,C18H16N4O3S,1.03,0.67,1/1,1072682.6612,7.7933051189644855,1089013.586,5.915833160699631,1.0152243765940345,0.985654734557315
673,674,2200839.841,2069450.363,2021979.099,2132575.242,2455487.221,2425130.728,1998195.984,2179431.033,2108201.676,2215671.295,370.188,21.35,C19H23N5O3,0.96,0.406,1/1,2176066.3532,7.81533860585418,2185326.1432,7.214519944155374,1.0042552884411742,1.04609925879289
674,675,2965463.745,2931901.679,2919452.018,2806960.243,2912958.914,2829940.488,2886138.193,2991112.896,2970359.733,2976580.954,457.1914,26.62,C23H28N4O4S,1.04,0.015,1/1,2907347.3198000006,2.051952464461746,2930826.4527999996,2.3802158669895306,1.0080757922660628,0.9693036464096757
675,676,1649047.289,1795003.351,1607575.693,1620365.69,1593004.937,1564070.948,1642806.581,1623508.171,1683489.25,1751859.101,589.3107,4.59,C27H40N8O7,0.99,0.771,1/1,1652999.392,4.961818075649448,1653146.8102,4.232691173239703,1.0000891822469586,1.0101910931787461
676,677,1269709.241,1453619.579,1232103.501,1249414.569,1256313.216,1266926.653,1339406.697,1345503.478,1408400.433,1499616.249,249.0887,3.77,C13H8N6,1.0,0.969,1/1,1292232.0211999998,7.059930857807031,1371970.702,6.3558554981956865,1.0617061638249397,1.0617061638249397
677,678,946449.269,1117780.69,973730.136,979337.911,941150.345,1082663.405,954835.383,970324.338,976571.011,974642.405,451.0042,30.37,C18H12Cl2N4O4S,0.98,0.752,1/1,991689.6701999999,7.302052046413425,991807.3084000001,5.192797898417177,1.0001186240046005,1.0205292081679598
678,679,9887.566,16033.356,10533.079,10490.39,16607.813,16048.728,11234.096,11427.311,11700.444,12526.596,545.9497,31.3,C22H15Br2N3O4,1.03,0.877,1/1,12710.4408,26.054957914327552,12587.435,15.863227969591364,0.9903224599417512,0.9614781164483021
679,680,15398.615,25192.07,20060.077,22295.701,26691.505,13338.171,24831.53,11689.119,9497.299,9703.681,636.4969,3.34,C37H61N7O2,0.57,0.006,1/2,21927.5936,20.3442624794834,13811.960000000001,46.02679692880263,0.6298894558133366,1.105069220725152
680,681,1518546.801,1805541.384,1520794.051,1490420.119,1803427.04,1684323.944,1485999.12,1394517.243,1372561.23,1301220.653,497.2482,31.7,C28H36N2O4S,0.92,0.278,1/1,1627745.879,9.939160562200259,1447724.438,10.209638654077626,0.8894044559887964,0.9667439739008655
681,682,3871809.615,3812910.311,4320604.386,3845463.847,3845650.754,3712218.853,4362267.604,3951552.57,3896713.367,4109168.161,424.1695,16.31,C23H25N3O3S,1.02,0.71,1/1,3939287.7826000005,5.437104252798672,4006384.111,6.098470562272498,1.0170326038875268,0.9970907881250263
682,683,5236510.68,5430739.687,5331777.155,5361344.44,6038230.664,6867562.884,5800779.384,5244929.631,4932840.905,4930594.712,462.2169,22.25,C23H24FN9O,1.11,0.439,1/1,5479720.5252,5.838172942787391,5555341.5032,14.669007453720074,1.0138001523348201,0.9133334705719099
683,684,2191576.71,2637568.097,2215284.383,2162982.151,2089270.29,2353593.078,2049794.336,1990972.512,1975699.505,1922381.636,333.1702,32.18,C20H20N4O,0.95,0.435,1/1,2259336.3262,9.590347949478451,2058488.2134,8.311888447755722,0.9111030480628759,0.9590558400661852
684,685,2178297.847,2222192.904,2138399.124,2130761.693,2305037.359,2104015.817,2051687.331,1983626.149,1968205.339,1998409.225,443.0504,31.09,C21H16Cl2N4OS,0.9,0.001,1/1,2194937.7854000004,3.258119607796862,2021188.7722,2.7688331768835073,0.9208410305040438,1.0231567005600486
685,686,18054269.009,17722794.239,17306680.912,17554263.808,18978739.358,17470586.789,17828470.741,17969220.993,17466903.691,17704065.477,522.1602,23.31,C29H23N5O3S,1.05,0.188,1/1,17923349.4652,3.624101227132042,17687849.5382,1.2490082085554022,0.9868607188931261,0.9398673513267867
686,687,577379.527,573844.278,530492.564,512271.522,517528.909,511337.036,501229.795,582513.317,519103.574,558167.332,382.1992,3.38,C19H23N7O2,0.97,0.713,1/1,542303.3600000001,5.743319408405214,534470.2108,6.444743176698796,0.9855557797023421,1.0160368862910742
687,688,4012998.62,3915655.247,3665255.512,3873230.746,3884328.087,3008795.287,3415858.384,2964334.987,2849017.05,2890398.691,538.3246,16.84,C26H43N5O7,0.78,0.0,1/1,3870293.6424000002,3.285283562535992,3025680.8798,7.496659426246527,0.7817703666339257,1.0022697008127253
688,689,30318.064,29589.866,28083.625,27200.232,26076.037,22445.776,22407.731,23139.356,20574.524,21389.674,299.0796,13.89,C17H12N2O2,0.82,0.0,1/1,28253.5648,6.1119288086201395,21991.4122,4.58526935869852,0.77835884978309,0.9492181094915733
689,690,2309421.968,2330351.32,2544122.081,2211400.484,2164975.5,2092475.051,2423452.053,2221062.407,2331337.334,2422508.056,397.132,13.36,C22H21ClN2O3,0.99,0.86,1/1,2312054.2706,6.3404709997539594,2298166.9801999996,6.173304217586695,0.9939935274977796,1.0040338661593733
690,691,2625355.826,2450882.858,2435532.646,2387981.014,2406703.629,2252623.457,2236434.761,2236108.661,2097740.265,2231737.114,150.0777,0.57,C6H7N5,1.02,0.591,1/1,2461291.1946,3.8567263462796624,2210928.8516,2.884414725483219,0.8982800801671548,0.8806667452619165
691,692,9794482.342,9819810.682,9640222.63,9742607.415,10369509.194,9057937.615,10503692.85,9233007.294,10041698.771,8967055.488,415.2749,18.8,C28H34N2O,1.04,0.591,1/1,9873326.452599999,2.894561215049404,9560678.4036,7.080789398362067,0.9683340715511674,0.931090453414584
692,693,77644.696,100182.869,80649.478,82120.534,83769.343,79377.612,81899.696,83207.449,86137.28,84008.719,224.0063,5.35,C7H5N5S2,0.97,0.669,1/1,84873.38399999999,10.427009848507323,82926.1512,3.027256065475807,0.977057203233466,1.0072754672509958
693,694,322989.116,413271.819,396308.943,362504.602,377533.806,363074.669,376194.534,387228.184,378593.436,377469.218,234.124,0.58,C12H15N3O2,1.01,0.888,1/1,374521.65719999996,9.235273356748356,376512.00820000004,2.3029922026626055,1.0053143815897867,0.995360773851274
694,695,2685679.065,2714796.061,2747235.96,2730430.829,2741308.783,2919498.705,2596447.46,2682014.499,2823487.097,2949303.074,466.2348,7.59,C26H31N3O5,1.13,0.002,1/1,2723890.1396,0.9056099822626386,2794150.1670000004,5.436701299268103,1.025794001886698,0.9077823025546001
695,696,1820914.1,1769607.025,1990620.36,1796736.149,1831300.239,1886264.098,2108104.23,1975600.069,1985476.955,2081599.725,506.1106,16.37,C25H17F2N5O3S,1.11,0.038,1/1,1841835.5746,4.696993027574509,2007409.0154,4.442571431475431,1.0898958859755754,0.9818881855635814
696,697,655262.6,664675.743,634662.44,627423.003,615685.881,574944.572,565641.746,553585.299,544663.582,548079.032,291.1607,0.58,C18H18N4,0.91,0.026,1/1,639541.9334,3.145398667443428,557382.8462,2.26828617576438,0.8715344797436234,0.9577301975204653
697,698,6117131.2,6270625.043,6328776.331,6207005.447,6306385.101,5836752.363,6221142.787,6186931.672,6200745.77,6310873.059,466.2458,8.64,C25H31N5O4,0.99,0.254,1/1,6245984.6244,1.368678505050201,6151289.1302,2.964310070318801,0.9848389805780066,0.9947868490686935
698,699,2135063.641,2074277.64,2071098.263,2006509.287,2010410.208,1941171.614,1738985.794,1734134.588,1893509.47,2189508.373,280.0852,6.77,C13H14ClN3O2,0.84,0.026,1/1,2059471.8078,2.578575773332712,1899461.9678,9.813585825486948,0.9223053991834304,1.0979826180755123
699,700,1799555.636,1980395.259,1744788.839,1773344.148,1780565.857,2077100.475,1923288.725,1919312.291,1940579.198,2012175.665,312.0918,5.67,C15H13N5OS,1.01,0.839,1/1,1815729.9478,5.184152350104857,1974491.2708,3.468897909071089,1.0874366384672791,1.076669939076514
700,701,1291854.806,1328955.327,1248324.174,1230124.26,1246325.091,1309681.644,1397460.556,1637958.632,1522809.548,1621969.208,405.2655,3.33,C25H32N4O,1.22,0.035,1/1,1269116.7316,3.1933545755966066,1497975.9176000003,9.508108312015366,1.1803295002749457,0.9674831969466768
701,702,3131585.361,3050365.032,3095063.658,3141943.906,3125339.428,3486152.544,3247376.447,3276261.765,3365750.788,3396806.332,581.157,6.67,C23H26FN6O9P,1.06,0.15,1/1,3108859.4769999995,1.1921621326362155,3354469.5752000003,2.861134021819,1.0790032807906167,1.0179276233873742
702,703,12799869.018,12921397.728,12824697.625,12587980.027,14390129.871,13512053.628,11495924.603,11785103.509,11482218.099,11436127.535,501.1618,21.99,C26H29ClN2O4S,0.92,0.289,1/1,13104814.8538,5.560862714012113,11942285.4748,7.437881779046214,0.9112899043619146,0.9905325047412115
703,704,2735004.059,2694969.194,2624088.538,2659839.07,2551557.534,2472656.663,2471919.797,2427918.043,2478880.735,2477896.572,371.1067,24.45,C19H18N2O4S,0.88,0.01,1/1,2653091.6790000005,2.642416603258101,2465854.362,0.8690573750120093,0.9294267444724814,1.0561667550823652
704,705,424581.646,494163.042,430461.464,421810.939,413878.664,478070.951,532317.201,563483.188,582010.809,576040.57,499.2284,4.0,C28H30N6OS,0.89,0.038,1/1,436979.15099999995,7.441722324661251,546384.5437999999,7.821730617338421,1.2503675348117465,1.4049073424851084
705,706,55231.796,66042.84,60918.842,54259.488,53049.167,53090.043,57140.967,63014.973,57018.715,60329.221,551.1891,3.71,C26H31BrN8O,0.97,0.615,1/1,57900.426600000006,9.432989670424368,58118.7838,6.455927400236567,1.003771253733733,1.034815725498694
706,707,12641603.188,11937138.434,11652410.285,11940428.038,13222567.896,10810492.294,9053199.967,9489509.82,8576111.891,8506346.614,513.2369,21.64,C29H31F3N2O3,0.79,0.119,1/1,12278829.568200001,5.224165212463836,9287132.1172,10.117353841721737,0.7563532065997586,0.9574091222781753
707,708,5042192.44,4996218.464,4761225.64,4877534.309,4857456.423,4574148.235,5179890.678,4723926.923,4716034.623,4706225.302,452.1701,17.2,C24H20F3N5O,1.01,0.639,1/1,4906925.4552,2.2968600840343694,4780045.1522,4.84978908131476,0.9741426063716658,0.9644976300709562
708,709,1239725.708,1228963.852,1355485.011,1206016.531,1293311.563,1129499.292,1309466.595,1175637.986,1212190.294,1310188.403,431.0519,10.4,C18H15ClN6OS2,1.02,0.803,1/1,1264700.533,4.745042342007998,1227396.514,6.579191236655051,0.9705036741690057,0.9514741903617703
709,710,4539.493,4415.058,4286.734,4714.911,4826.849,4597.178,4677.735,4341.577,4780.052,4456.332,442.0813,25.98,C21H20ClF2O4S,1.17,0.003,1/1,4556.6089999999995,4.798776058874864,4570.5748,3.8141709017887555,1.0030649546625574,0.8573204740705619
710,711,1386859.414,1508556.147,1347399.878,1354261.188,1353268.004,1365478.693,1405487.904,1434088.488,1475573.023,1534253.148,378.135,5.5,C15H19N7O3S,1.05,0.363,1/1,1390068.9262,4.893254842744991,1442976.2512,4.502480652087041,1.0380609364059605,0.9886294632437719
711,712,1509201.341,1493808.968,1486314.945,1482382.357,1487175.525,1634149.5,1471813.627,1501488.844,1545268.925,1578772.113,528.2506,7.75,C31H33N3O5,1.06,0.025,1/1,1491776.6272,0.7086334703996487,1546298.6018,4.1320004789444384,1.0365483502059791,0.9778758020811124
712,713,633772.963,679704.256,649419.651,629907.911,654723.844,590209.539,574748.274,563067.765,553773.165,531134.76,406.1855,4.34,C20H22F3N5O,0.84,0.029,1/1,649505.725,3.0510190437134423,562586.7006000001,3.9527578980413343,0.8661766616452844,1.0311626924348625
713,714,2402107.868,2762353.28,2908756.331,2815686.932,2984379.771,2847480.849,2793196.536,2798728.134,2678344.18,2581916.528,392.2338,8.94,C24H29N3O2,0.94,0.27,1/1,2774656.8364,8.110992074128907,2739933.2453999994,3.9402991832041248,0.9874854466525479,1.0505164326090937
714,715,283303.031,362925.874,276873.291,277045.911,374541.817,362348.007,277712.351,280133.015,274394.532,287777.104,371.0355,28.9,C19H12N2O2Cl2,0.96,0.717,1/1,314937.98480000003,15.669160319464298,296473.0018,12.531856010412731,0.9413694635414458,0.9805931911890061
715,716,2379996.309,2361688.913,2318485.825,2324494.121,2354390.727,2501457.407,2646527.517,2384548.526,2302894.184,2261568.944,470.1877,11.35,C23H25ClFN7O,1.07,0.119,1/1,2347811.179,1.1015477306590717,2419399.3156000003,6.470204791350892,1.0304914369776925,0.9630761093249463
716,717,2120891.407,2110809.787,1865232.672,1912159.142,1929259.089,1948755.092,1963672.084,2012419.601,1929236.867,2042708.426,321.0986,3.81,C15H14F2N4S,1.01,0.823,1/1,1987670.4194000002,6.006533495942123,1979358.414,2.36980739218869,0.9958182174877316,0.9859586311759718
717,718,602787.314,665160.384,573705.631,560291.722,585748.902,602762.734,647980.802,773183.259,710317.382,750559.019,285.0808,3.27,C14H12N4OS,1.27,0.026,1/1,597538.7906,6.8464581381397664,696960.6392,10.179342703875724,1.1663855973269428,0.9184138561629471
718,719,518541.867,664004.15,539204.708,532238.834,666316.147,663469.317,532092.341,512936.815,519962.332,520137.025,433.0725,31.36,C21H18Cl2N2O4,0.95,0.611,1/1,584061.1412000001,12.740048358836924,549719.566,11.63494835772257,0.9412020886555771,0.9907390406900812
719,720,282955.708,307008.715,272627.827,271955.081,276520.945,267710.157,263697.903,305741.529,271706.385,267144.1,464.2778,3.6,C25H33N7O2,1.03,0.623,1/1,282213.65520000004,5.149786754780668,275200.0148,6.289286864780835,0.975147763863412,0.9467454018091378
720,721,736369.429,774019.655,759751.441,758243.663,810295.753,789505.454,832072.356,823997.702,819474.691,816730.717,521.1309,11.18,C25H25BrN6O2,1.07,0.31,1/1,767735.9882,3.560306393686969,816356.184,1.971586642368048,1.0633293170403446,0.993765716860135
721,722,9501855.141,8714407.82,9232366.539,9335608.847,9201689.331,10295587.236,8701373.94,8557765.823,8752660.154,8987319.404,338.178,5.8,C19H20FN5,0.98,0.707,1/1,9197185.535600001,3.1992773695776973,9058941.3114,7.819781538866989,0.9849688555629446,1.005070260778515
722,723,305065.841,291708.366,379002.703,309330.505,307729.354,300278.297,384279.121,313639.585,309400.517,311503.408,272.0349,14.94,C9H7ClFN5O2,1.07,0.488,1/1,318567.35380000004,10.82735663628065,323820.1856,10.554888629736668,1.016488920591963,0.9499896454130494
723,724,2265416.578,2334063.903,2566056.622,2312484.05,2248778.023,2491857.334,2586835.825,2328710.992,2423746.343,2479237.766,491.106,12.97,C23H21Cl2FN4O3,1.02,0.721,1/1,2345359.8352,5.4616827766009,2462077.6520000002,3.853281196390157,1.049765419808192,1.0291817841256785
724,725,1823450.747,1751696.846,1714250.245,1694385.201,1710700.714,1706388.169,1554552.338,1527672.955,1540423.45,1588921.695,486.0967,7.69,C20H17Cl2N9O2,0.95,0.047,1/1,1738896.7505999997,2.9739009954912348,1583591.7214000002,4.569053215787252,0.9106876074462661,0.9586185341539644
725,726,3576540.229,3869041.115,3409204.244,3456968.438,3314326.88,3767652.916,3318047.456,3329283.437,3323222.856,3379628.259,439.2235,30.56,C25H30N2O5,0.99,0.79,1/1,3525216.1812,6.074799357585394,3423566.9848000007,5.664240931851534,0.9711651169247165,0.9809748655805217
726,727,6746185.138,6672798.667,6720619.716,6558582.118,7611830.328,5252956.341,4991892.497,4763602.193,5013019.068,5538557.206,376.1631,9.44,C18H25N5S2,0.86,0.127,1/1,6862003.1934,6.197839422454546,5112005.461,5.76512175824229,0.7449727604202837,0.8662473958375392
727,728,5492183.624,5944949.756,5258331.131,5253878.684,5865554.432,5551692.299,4919157.566,5039016.982,5084868.914,5157700.43,383.1757,28.06,C25H22N2O2,0.95,0.302,1/1,5562979.5254,5.89942791728371,5150487.2382,4.668465331108079,0.9258504753942375,0.9745794477834079
728,729,4554846.879,5038026.271,4893657.742,4932858.922,5019942.267,5267092.89,5642428.973,5865735.704,6557637.781,6088995.318,533.228,18.22,C29H27F3N6O,1.27,0.004,1/1,4887866.416199999,4.000627347273226,5884378.1332,8.21660854986194,1.203874580879959,0.9479327408503614
729,730,4750893.773,4836140.556,5593187.075,4655716.864,4514832.481,4062312.991,4786676.758,4238206.777,4123762.707,4129567.746,524.3355,13.29,C28H41N7O3,0.92,0.252,1/1,4870154.1498,8.653200344760394,4268105.3958,6.9522001080040505,0.8763799388106178,0.9525868900115411
730,731,276001.087,294383.109,274774.51,278030.012,272822.003,279957.96,272811.602,280818.361,291749.92,302914.162,313.1746,4.9,C19H24N2S,0.95,0.17,1/1,279202.1442,3.114130174316071,285650.40099999995,4.12672663626439,1.0230952982774406,1.0769424192394113
731,732,1241984.2,1658265.521,1578938.838,1537805.045,1575911.356,359714.789,373983.781,365376.261,399705.266,363684.913,407.2218,0.58,C18H34N2O6S,0.26,0.0,1/4,1518580.992,10.583220601638544,372493.002,4.31681224038965,0.24529017810859044,0.943423761956117
732,733,6117532.673,6038302.621,6828191.627,5852265.292,5700079.996,3288628.471,3164098.526,2921424.565,2946523.722,2993180.318,278.1907,12.33,C20H23N,0.55,0.0,1/2,6107274.4418,7.115690832612167,3062771.1203999994,5.152471400843427,0.501495577051112,0.9118101400929309
733,734,260577.872,244114.884,288562.302,245296.575,238898.56,233565.328,280297.583,228059.246,214428.566,212225.202,416.2801,14.58,C25H37NO4,0.92,0.142,1/1,255490.0386,7.896871360506373,233715.185,11.787298558149944,0.9147722012203727,0.9943176100221442
734,735,178872.191,475006.452,464346.822,408406.479,427590.91,442613.793,490282.351,473895.273,493196.254,477234.784,368.1742,0.58,C18H26ClN3O3,1.26,0.266,1/1,390844.5708,31.09384491405744,475444.49100000004,4.231162366274604,1.2164541265773163,0.9654397829978701
735,736,568126.089,507081.593,500167.793,507398.94,512011.256,553859.112,490171.778,485860.599,485881.704,481908.65,422.177,5.95,C25H24FNO4,0.92,0.018,1/1,518957.13420000003,5.358743221272991,499536.3686,6.107194757710716,0.9625773222485163,1.0462796980962135
736,737,612088.495,646236.953,634583.299,606989.511,610549.219,598450.378,611836.755,594728.409,605512.618,594232.617,316.1774,0.58,C16H21N5O2,1.0,0.999,1/1,622089.4954,2.7847137271738065,600952.1554,1.260213889731482,0.9660220271258418,0.9660220271258418
737,738,168582.98,190641.596,170018.699,171805.59,170361.158,180879.228,182325.149,195695.77,193219.119,203841.876,256.0972,3.73,C15H13NO3,1.09,0.109,1/1,174282.00460000001,5.288432225366141,191192.2284,5.026208190916732,1.0970279395099405,1.0064476509265508
738,739,32109.284,35026.107,34316.309,31986.078,34209.977,34407.63,36101.33,34985.598,35008.706,33001.802,348.146,3.29,C19H17N5O2,1.03,0.755,1/1,33529.551,4.143642431138503,34701.0132,3.2571358521200735,1.0349382012303119,1.0047943701265163
739,740,436240.707,453633.936,386287.404,394819.562,384528.844,384383.162,398559.977,489766.561,446888.946,465778.105,292.1118,3.28,C14H17N3O2S,2.31,0.001,2/1,411102.09059999994,7.719008735088659,437075.35020000004,10.204048577115126,1.0631795852998276,0.4602509027271981
740,741,1573197.103,1561754.752,1778752.977,1573261.638,1553139.125,1506470.633,1749956.139,1461661.804,1450117.431,1499868.965,502.2373,15.01,C27H31N7OS,0.94,0.477,1/1,1608021.1190000002,5.958635307856014,1533614.9943999997,8.040927821743619,0.9537281421737345,1.0146044065678026
742,743,50133.968,54275.999,54971.802,54116.787,55125.696,45780.378,46625.426,44729.045,43652.852,41511.094,475.1151,20.59,C22H24BrFN4O2,0.91,0.017,1/1,53724.850399999996,3.822437452676583,44459.759,4.477650957874947,0.8275455151383726,0.9093906759762336
743,744,1426383.111,1525842.737,1568461.189,1607526.74,1968580.128,1779062.074,2069334.721,1702000.85,1672666.902,1492907.72,282.1605,11.02,C17H19N3O,0.99,0.969,1/1,1619358.7810000002,12.755772159068076,1743194.4533999998,12.066243965473022,1.0764720418062805,1.0873454967740208
744,745,8305061.885,9025871.389,8216554.679,7839064.484,7950260.629,7651573.092,7698491.218,8600537.212,7613145.385,7645970.069,329.1535,3.33,C15H24N2O4S,0.96,0.599,1/1,8267362.6132,5.619423145250049,7841943.395199999,5.4215925052636464,0.9485423298936037,0.9880649269725038
745,746,2321211.829,2285515.86,2250757.737,2266690.481,2595199.827,2145403.681,1927561.333,2023430.802,2099139.772,2142253.649,415.212,22.6,C24H30O6,0.9,0.076,1/1,2343875.1467999998,6.097868531611131,2067557.8473999999,4.471136175484858,0.882110913724545,0.9801232374717166
746,747,790009.094,778087.317,891765.56,778966.227,903534.285,742833.245,891302.639,789505.955,789246.564,806694.171,415.212,11.56,C24H30O6,0.93,0.451,1/1,828472.4966,7.660015143191363,803916.5148,6.75561455054167,0.970359931197745,1.043397775481446
747,748,1025940.258,959246.622,968312.184,984278.118,1004377.705,982048.231,996662.969,983355.864,964796.249,965069.965,371.1068,23.35,C19H18N2O4S,0.95,0.059,1/1,988430.9774,2.740478803448447,978386.6555999999,1.384694650222112,0.9898381151242134,1.041934858025488
748,749,121797.291,141226.183,116845.38,121163.306,122673.187,136828.718,141622.278,140387.12,141877.898,147416.681,847.4477,26.96,C46H62N4O11,1.11,0.072,1/1,124741.0694,7.603564186631936,141626.539,2.692021495526477,1.1353641561774201,1.0228505911508288
750,751,626338.794,698519.538,599635.109,544383.765,590089.023,576739.752,559439.97,632915.954,561765.999,533567.869,304.2024,3.28,C17H25N3O2,0.91,0.155,1/1,611793.2458,9.280942261566844,572885.9088,6.454288517847563,0.93640443521222,1.0290158628705715
751,752,424798.343,452707.147,396497.435,396008.279,483893.631,506577.469,428591.775,423956.47,413885.822,420586.032,379.1652,27.6,C22H22N2O4,1.03,0.637,1/1,430780.967,8.779860186377691,438719.5136,8.732328598309607,1.0184282668180185,0.9887653075903091
752,753,29899.518,30220.359,34906.6,29989.248,31044.544,31164.567,37180.128,33001.827,33560.319,35278.07,390.1563,16.01,C18H20FN5O4,1.14,0.131,1/1,31212.0538,6.77363242465951,34036.982200000006,6.726819269676337,1.0905076102361455,0.9565856230141628
753,754,1518670.028,1529571.432,1329094.044,1496979.02,1352639.693,1477556.101,1371909.964,1909893.832,1656845.112,1498243.553,245.1401,3.27,C13H16N4O,0.84,0.029,1/1,1445390.8434000001,6.67606073862773,1582889.7124,13.220679863593817,1.0951291961118008,1.3037252334664295
754,755,1109127.205,1329469.034,1142979.613,1156853.276,1168689.081,1239640.303,1297445.887,1342547.26,1357133.301,1410019.054,245.14,4.66,C13H16N4O,1.11,0.067,1/1,1181423.6418,7.2552030393182765,1329357.1609999998,4.834191512320198,1.125216318656541,1.0137083951860728
755,756,693488.794,796332.548,771907.165,736374.549,760570.246,789851.128,773410.125,726002.04,754587.319,774551.012,200.1108,0.58,C10H17NOS,0.98,0.587,1/1,751734.6604,5.1958753181777055,763680.3248000001,3.2075390881145216,1.0158907990136357,1.0366232642996283
756,757,715901.389,803213.548,702209.403,703428.08,822592.996,795177.574,697465.995,688217.585,664211.949,667038.733,461.1615,27.86,C21H30Cl2N2O5,0.89,0.124,1/1,749469.0832,7.813109914052651,702422.3672,7.647341180151282,0.93722660873598,1.0530636053213258
757,758,293701.369,338940.744,296572.085,280646.379,308526.103,328705.165,342231.14,413762.056,386011.224,399107.898,359.2447,3.26,C20H30N4O2,1.75,0.002,2/1,303677.336,7.265919060376811,373963.4966,9.840181153620078,1.2314501356136764,0.7036857917792437
758,759,272743.69,357504.515,336877.9,340619.27,326815.811,325177.762,331425.364,328594.2,340282.224,335783.189,302.1755,0.58,C18H23NO3,1.01,0.84,1/1,326912.2372,9.861564929586164,332252.54779999994,1.7873346555774243,1.016335609354179,1.0062728805486922
759,760,626050.145,736704.951,759595.585,709194.215,698753.73,725108.615,720192.665,738790.906,709156.026,713092.185,328.1582,0.58,C16H25NO4S,0.97,0.527,1/1,706059.7252,7.176501948331723,721268.0793999999,1.6056810270602728,1.0215397559968344,1.0531337690689015
760,761,997204.07,1099509.138,1002163.401,994197.616,987222.823,999562.018,1033800.972,1042002.428,1099716.447,1123238.671,475.2462,3.92,C26H30N6O3,1.07,0.341,1/1,1016059.4096000001,4.622039065075643,1059664.1072,4.774532181221361,1.0429155000071955,0.9746873831842948
