rt,rt_range:min,rt_range:max,mz,datafile:SA2.mzML:area,datafile:SB2.mzML:area,datafile:SA1.mzML:area,datafile:SB1.mzML:area,datafile:SB3.mzML:area,datafile:SA3.mzML:area,datafile:SB5.mzML:area,datafile:SA4.mzML:area,datafile:SB4.mzML:area,datafile:SA5.mzML:area,True RT,Compound Name,Fold change,Compound concentration ratio,AVG-A,CV-A,AVG-B,CV-B,fc,ratio
23.3066,23.0001,23.5993,414.04903,724800.0,727300.0,758000.0,696000.0,757100.0,733500.0,762000.0,732900.0,742900.0,747300.0,23.3,627.0,0.97,1/1,739300.0,1.7874954214896135,737060.0,3.614444803611836,0.9969701068578385,1.0278042338740603
30.762,30.5568,31.0598,309.10621,12400000.0,10030000.0,11160000.0,11160000.0,9856000.0,10750000.0,9994000.0,10680000.0,9895000.0,10500000.0,30.76,628.0,0.92,1/1,11098000.0,6.910162394982308,10187000.0,5.3844095353442345,0.9179131375022527,0.9977316711981007
12.7869,12.49,13.0898,393.22868,3527000.0,4020000.0,3441000.0,4059000.0,3618000.0,3984000.0,3683000.0,3509000.0,3650000.0,3457000.0,12.79,629.0,1.19,1/1,3583600.0,6.324188666221417,3806000.0,5.644604744642303,1.0620604978234178,0.8924878132969898
28.2439,28.0939,28.3624,359.14817,726700.0,659800.0,700300.0,725700.0,659400.0,630400.0,674200.0,638800.0,669900.0,721900.0,28.24,630.0,1.01,1/1,683620.0,6.7196035914533745,677800.0,4.062163384790906,0.991486498347035,0.981669800343599
20.9934,20.6904,21.2895,442.12339,1194000.0,1408000.0,1237000.0,1352000.0,1284000.0,1384000.0,1332000.0,1184000.0,1301000.0,1337000.0,20.99,631.0,1.07,1/1,1267200.0,7.025885157283014,1335400.0,3.6268877870973015,1.0538194444444444,0.9848779854620975
27.8796,27.7105,28.0742,467.06816,528900.0,418000.0,513600.0,457900.0,445400.0,471300.0,477200.0,468300.0,464500.0,512700.0,27.88,632.0,0.85,1/1,498960.0,5.492877547583992,452600.0,4.9698775464113245,0.9070867404200738,1.0671608710824398
12.8281,12.5321,13.1292,520.22427,2446000.0,2572000.0,2372000.0,2709000.0,2265000.0,2844000.0,2167000.0,2406000.0,2174000.0,2321000.0,12.83,633.0,1.08,1/1,2477800.0,8.466819284343643,2377400.0,10.43337006103263,0.9594801840342239,0.8884075778094664
4.6072,4.4973,4.7214,487.18972,396100.0,390500.0,365100.0,383100.0,408600.0,390900.0,419800.0,371200.0,416300.0,363100.0,4.61,634.0,1.05,1/1,377280.0,4.033038327604266,403660.0,3.995676839126501,1.0699215436810856,1.018972898743891
26.6903,26.482,26.9895,366.13849,1829000.0,1924000.0,1860000.0,1878000.0,1972000.0,1839000.0,1976000.0,1747000.0,1991000.0,1824000.0,26.69,635.0,1.1,1/1,1819800.0,2.361426942075995,1948200.0,2.3917532686046137,1.0705572040883613,0.9732338218985102
28.7116,28.5108,29.0093,473.11055,3744000.0,3249000.0,3609000.0,3430000.0,3262000.0,3405000.0,3179000.0,3352000.0,3159000.0,3534000.0,28.71,636.0,0.92,1/1,3528800.0,4.466191969091106,3255800.0,3.282953138464837,0.922636590342326,1.0028658590677457
20.3992,20.1001,20.6997,335.11156,2902000.0,3266000.0,3072000.0,3203000.0,2793000.0,2925000.0,2806000.0,2956000.0,2698000.0,3448000.0,20.4,637.0,0.98,1/1,3060600.0,7.391167023413731,2953200.0,8.841418401885178,0.9649088414036463,0.9846008585751493
12.8132,12.5731,13.0056,299.08281,15010.0,23160.0,19070.0,24250.0,22640.0,14200.0,25350.0,14200.0,26080.0,6955.0,12.81,638.0,1.78,2/1,13887.0,31.465309347852692,24296.0,5.939079543421254,1.7495499387916758,0.9828932240402672
9.2085,8.9681,9.5098,355.22472,7854000.0,7738000.0,9019000.0,7235000.0,7667000.0,7610000.0,7321000.0,7578000.0,7415000.0,7891000.0,9.21,639.0,1.08,1/1,7990400.0,7.407371587318727,7475200.0,2.922844119626513,0.935522627152583,0.8662246547709102
6.52,6.2245,6.708,306.13546,2752000.0,2686000.0,2825000.0,2958000.0,2647000.0,2790000.0,793300.0,2755000.0,1994000.0,2714000.0,6.52,640.0,1.0,1/1,2767200.0,1.5193706470694872,2215660.0,39.285295969819714,0.8006866146285053,0.8006866146285053
6.4961,6.2089,6.8,419.24469,5991000.0,5046000.0,6072000.0,5737000.0,5031000.0,6135000.0,4963000.0,6108000.0,5029000.0,6100000.0,6.5,641.0,0.89,1/1,6081200.0,0.9076649379059875,5161200.0,6.267321733990988,0.848714069591528,0.9536113141477842
5.2775,4.9804,5.478,429.0827,1238000.0,1157000.0,1130000.0,1125000.0,1189000.0,1115000.0,1229000.0,1120000.0,1213000.0,1122000.0,5.28,642.0,1.11,1/1,1145000.0,4.564937762575364,1182600.0,3.560344290056693,1.0328384279475982,0.9304850702230614
3.2915,3.2751,3.3983,365.22071,129500.0,129500.0,120900.0,122000.0,151200.0,123600.0,140400.0,114700.0,135600.0,116300.0,3.29,643.0,1.13,1/1,121000.0,4.9032717270053965,135740.0,8.14107951614075,1.1218181818181818,0.9927594529364442
13.2645,12.9749,13.4683,570.24413,1278000.0,1284000.0,1347000.0,1215000.0,1355000.0,1270000.0,1536000.0,1261000.0,1469000.0,1233000.0,13.27,644.0,1.14,1/1,1277800.0,3.306128489697566,1371800.0,9.573311844252078,1.0735639380184692,0.94172275264778
27.0831,26.793,27.3899,511.16053,4368000.0,4699000.0,3851000.0,4563000.0,4490000.0,3882000.0,4623000.0,3830000.0,4516000.0,4018000.0,27.09,645.0,1.17,1/1,3989800.0,5.6080022210987295,4578200.0,1.8430456238194775,1.1474760639631059,0.9807487726180393
13.4956,13.1907,13.7897,538.16928,1327000.0,1514000.0,1232000.0,1344000.0,1468000.0,1431000.0,1558000.0,1319000.0,1487000.0,1312000.0,13.49,646.0,1.08,1/1,1324200.0,5.351986828865885,1474200.0,5.443688556047115,1.1132759401903036,1.0308110557317625
14.7617,14.4611,15.0596,380.14308,1757000.0,1993000.0,1729000.0,1719000.0,1734000.0,2018000.0,1728000.0,1792000.0,1745000.0,1756000.0,14.76,647.0,0.97,1/1,1810400.0,6.528256893363067,1783800.0,6.577380867903458,0.9853071144498453,1.0157805303606653
9.4078,9.1673,9.7097,279.17103,5581000.0,3887000.0,5552000.0,4160000.0,3848000.0,5529000.0,4308000.0,5214000.0,3946000.0,6095000.0,9.41,648.0,0.72,1/1,5594200.0,5.663782787214295,4029800.0,4.881911976227655,0.7203532229809445,1.0004905874735341
9.034,8.7362,9.2273,614.2683,539300.0,529300.0,467900.0,557100.0,446700.0,544800.0,143600.0,572300.0,274300.0,582900.0,9.04,649.0,0.95,1/1,541440.0,8.308744228282599,390200.0,45.23902864164582,0.7206708037825059,0.7586008460868484
20.952,20.6505,21.2495,440.02779,455800.0,564300.0,484500.0,542200.0,487400.0,566500.0,497100.0,466600.0,473300.0,550000.0,20.95,650.0,1.0,1/1,504680.0,9.967611662523364,512860.0,7.5318815999473365,1.0162082904018388,1.0162082904018388
13.4614,13.1616,13.7586,569.24984,2255000.0,2138000.0,2240000.0,1991000.0,2147000.0,2271000.0,2141000.0,2118000.0,2085000.0,2081000.0,13.46,651.0,1.18,1/1,2193000.0,3.9691332775164088,2100400.0,3.1436289089305207,0.9577747378020975,0.8116735066119471
27.8384,27.6443,28.1397,348.05693,7076000.0,5880000.0,6254000.0,6911000.0,5899000.0,6051000.0,5820000.0,5934000.0,5821000.0,7149000.0,27.84,652.0,0.96,1/1,6492800.0,8.898353292218344,6066200.0,7.80659768644626,0.9342964514539182,0.9732254702644981
7.177,6.9425,7.4799,316.08555,4790000.0,4742000.0,4827000.0,5057000.0,4820000.0,4759000.0,4515000.0,4673000.0,4684000.0,4732000.0,7.18,653.0,1.03,1/1,4756200.0,1.2291555901030176,4763600.0,4.17045483106448,1.0015558639249822,0.9723843339077497
5.7242,5.4447,6.0195,403.09049,1590000.0,1473000.0,1465000.0,1770000.0,1438000.0,1440000.0,1406000.0,1446000.0,1482000.0,1416000.0,5.72,654.0,1.03,1/1,1471400.0,4.660165325306793,1513800.0,9.668147329695387,1.028816093516379,0.9988505762294941
6.6058,6.4309,6.9076,446.19788,1936000.0,2111000.0,1961000.0,2248000.0,2142000.0,1990000.0,2270000.0,1996000.0,2223000.0,2011000.0,6.61,655.0,1.21,1/1,1978800.0,1.5175015143685628,2198800.0,3.1353387682580087,1.111178492015363,0.9183293322441016
31.976,31.8798,32.2798,406.13359,7692000.0,7016000.0,6640000.0,7175000.0,6817000.0,7275000.0,6445000.0,7176000.0,6700000.0,6613000.0,31.98,656.0,0.98,1/1,7079200.0,6.448088905982763,6830600.0,4.133780366188364,0.9648830376313707,0.9845745281952762
6.3455,6.1806,6.6089,416.17258,1833000.0,1845000.0,1902000.0,2028000.0,1894000.0,1846000.0,1992000.0,1815000.0,1936000.0,1844000.0,6.35,657.0,1.08,1/1,1848000.0,1.7638534646111061,1939000.0,3.789824253919306,1.0492424242424243,0.9715207631874299
27.6719,27.4866,27.97,377.07295,2790000.0,2469000.0,2587000.0,2830000.0,2527000.0,2494000.0,2498000.0,2472000.0,2509000.0,2874000.0,27.67,658.0,1.01,1/1,2643400.0,6.808024876976791,2566600.0,5.795308765041858,0.9709465082847848,0.9613331765195889
24.4701,24.1821,24.7697,384.08375,793400.0,840600.0,751500.0,803700.0,850400.0,812200.0,883900.0,806600.0,855400.0,794700.0,24.47,659.0,1.06,1/1,791680.0,3.0092013125375985,846800.0,3.4223050738038134,1.069624090541633,1.0090793306996537
28.0787,27.9153,28.3795,580.29221,2230000.0,1984000.0,2015000.0,2211000.0,1955000.0,1976000.0,1960000.0,1979000.0,1916000.0,2235000.0,28.08,660.0,0.92,1/1,2087000.0,6.40718671887949,2005200.0,5.864950954055964,0.960804983229516,1.0443532426407782
15.3543,15.0601,15.6598,400.09945,4450000.0,4122000.0,4486000.0,3921000.0,3682000.0,4955000.0,3816000.0,4406000.0,3813000.0,4327000.0,15.36,661.0,0.81,1/1,4524800.0,5.474159561667233,3870800.0,4.2373779466081105,0.855463224893918,1.0561274381406394
12.5786,12.4393,12.8008,383.04694,34630.0,30590.0,34170.0,31030.0,29610.0,32370.0,30650.0,32770.0,33730.0,30460.0,12.58,662.0,0.95,1/1,32880.0,5.0102236216722,31122.0,4.978347017131079,0.9465328467153284,0.9963503649635037
10.0774,9.8345,10.3795,396.17268,2541000.0,2617000.0,2573000.0,2543000.0,2640000.0,3022000.0,2690000.0,2552000.0,2670000.0,2906000.0,10.08,663.0,0.99,1/1,2718800.0,8.380622498231434,2632000.0,2.167485760387935,0.9680741503604532,0.9778526771317709
31.2164,31.1469,31.371,446.13557,398700.0,322900.0,333900.0,366300.0,308800.0,326200.0,322600.0,312400.0,318900.0,385400.0,31.22,664.0,0.91,1/1,351320.0,10.890577325449065,327900.0,6.773961932608091,0.9333371285437777,1.0256451962019535
6.6599,6.3617,6.9599,441.2293,3244000.0,3234000.0,3442000.0,3559000.0,3280000.0,3276000.0,3393000.0,3281000.0,3329000.0,3309000.0,6.66,665.0,1.0,1/1,3310400.0,2.329002133803352,3359000.0,3.763441571568202,1.014681005316578,1.014681005316578
25.9782,25.7599,26.28,461.16001,1831000.0,1652000.0,1554000.0,1604000.0,1709000.0,1793000.0,1838000.0,2009000.0,1804000.0,1709000.0,25.98,666.0,0.98,1/1,1779200.0,9.376509462181222,1721400.0,5.748726454785754,0.9675134892086331,0.9872586624577889
3.6552,3.5924,3.8975,570.19295,420600.0,392500.0,398400.0,395000.0,419700.0,376000.0,430700.0,387900.0,411000.0,383000.0,3.66,667.0,1.03,1/1,393180.0,4.415810857172981,409780.0,3.9624213850200456,1.042219848415484,1.01186393050047
31.3446,31.2886,31.5116,478.98454,1605000.0,1231000.0,1267000.0,1535000.0,1212000.0,1273000.0,1195000.0,1262000.0,1218000.0,1613000.0,31.35,668.0,0.94,1/1,1404000.0,13.333363771363215,1278200.0,11.276621914147809,0.9103988603988604,0.9685094259562346
18.3361,18.0791,18.6378,281.0329,265200.0,338100.0,273900.0,259000.0,272500.0,269600.0,265600.0,272600.0,350200.0,269500.0,18.34,669.0,1.07,1/1,270160.0,1.2455458126449674,297080.0,14.62377059026007,1.0996446550192478,1.0277052850647175
4.002,3.8607,4.2995,486.26299,2141000.0,1783000.0,1873000.0,1812000.0,1633000.0,2077000.0,1546000.0,1965000.0,1689000.0,2013000.0,4.0,670.0,0.85,1/1,2013800.0,5.111380867494806,1692600.0,6.437167405270222,0.840500546231006,0.9888241720364777
3.6141,3.4418,3.7533,380.1971,535200.0,514400.0,536800.0,511200.0,598300.0,499200.0,559600.0,497300.0,549100.0,484200.0,3.61,671.0,1.09,1/1,510540.0,4.69211515506697,546520.0,6.557911613090772,1.070474399655267,0.9820866051883183
5.013,4.8811,5.3099,394.21002,1392000.0,1275000.0,1267000.0,1251000.0,1283000.0,1250000.0,1340000.0,1238000.0,1303000.0,1261000.0,5.01,672.0,1.01,1/1,1281600.0,4.892328319660258,1290400.0,2.5886231107527733,1.0068664169787764,0.996897442553244
22.3578,22.0601,22.6589,369.10227,1022000.0,1030000.0,1043000.0,1193000.0,1045000.0,1028000.0,1087000.0,1028000.0,1058000.0,1217000.0,22.36,673.0,1.03,1/1,1067600.0,7.856565681328903,1082600.0,6.020597112794639,1.014050206069689,0.9845147631744553
21.3496,21.0504,21.6497,370.18753,2061000.0,1982000.0,2187000.0,2412000.0,2165000.0,2009000.0,2201000.0,2119000.0,2096000.0,2443000.0,21.35,674.0,0.96,1/1,2163800.0,7.837114330839219,2171200.0,7.295525143633726,1.0034199094186154,1.0452290723110578
26.6179,26.392,26.9195,457.19181,2933000.0,2887000.0,2966000.0,2829000.0,2991000.0,2921000.0,2975000.0,2808000.0,2970000.0,2914000.0,26.62,675.0,1.04,1/1,2908400.0,2.0481229764699997,2930400.0,2.3762396039801343,1.0075642965204237,0.9688118235773304
4.5918,4.4111,4.7764,589.30974,1791000.0,1637000.0,1660000.0,1560000.0,1622000.0,1605000.0,1745000.0,1617000.0,1675000.0,1591000.0,4.59,676.0,0.99,1/1,1652800.0,4.928037180814643,1647800.0,4.147056877439518,0.9969748305905131,1.0070452834247607
3.7743,3.6589,3.971,249.08854,1445000.0,1331000.0,1272000.0,1266000.0,1340000.0,1246000.0,1491000.0,1242000.0,1405000.0,1249000.0,3.77,677.0,1.0,1/1,1290800.0,6.7389820735103205,1366600.0,6.235420889700981,1.058723272389216,1.058723272389216
30.3727,30.2254,30.6679,451.00402,1118000.0,955600.0,945300.0,1081000.0,968300.0,972200.0,972600.0,979000.0,973800.0,938800.0,30.37,678.0,0.98,1/1,990660.0,7.390087548000697,990260.0,5.1738964596257295,0.9995962287767751,1.0199961518130358
31.3032,31.2706,31.346,545.94952,15280.0,11140.0,9668.0,15670.0,11280.0,10260.0,12000.0,10370.0,11490.0,16540.0,31.3,679.0,1.03,1/1,12423.6,25.956487574165184,12316.0,15.452556708341566,0.9913390643613768,0.9624651110304628
3.343,3.2775,3.4626,636.49799,16050.0,3091.0,9214.0,5547.0,1639.0,16270.0,1973.0,8056.0,2876.0,17000.0,3.34,680.0,0.57,1/2,13318.0,32.35400827392483,3025.2,50.71309270543847,0.2271512239074936,0.3985109191359537
31.6947,31.645,31.9249,497.24804,1802000.0,1472000.0,1511000.0,1668000.0,1374000.0,1511000.0,1296000.0,1471000.0,1351000.0,1794000.0,31.7,681.0,0.92,1/1,1617800.0,10.219562989806452,1432200.0,10.221139359495615,0.8852763011497095,0.9622568490757711
16.3053,16.0107,16.6092,424.1689,3791000.0,4340000.0,3799000.0,3703000.0,3907000.0,4305000.0,3484000.0,3833000.0,3723000.0,3837000.0,16.31,682.0,1.02,1/1,3913000.0,5.624026865731933,3831400.0,8.389810416187228,0.9791464349603884,0.9599474852552827
22.2517,21.9503,22.5498,462.21721,5390000.0,5772000.0,5191000.0,6848000.0,5193000.0,5299000.0,4761000.0,5329000.0,4839000.0,6008000.0,22.25,683.0,1.11,1/1,5443400.0,5.947661387393735,5482600.0,15.708414402994519,1.0072013814895102,0.9073886319725316
32.1761,32.1073,32.3923,333.17066,2639000.0,2091000.0,2193000.0,2402000.0,2034000.0,2217000.0,1998000.0,2166000.0,2024000.0,2095000.0,32.18,684.0,0.95,1/1,2262000.0,9.533606529143967,2109800.0,7.907803791725282,0.9327144120247568,0.9818046442365862
31.0853,30.8657,31.3833,443.05047,2219000.0,2056000.0,2184000.0,2108000.0,1973000.0,2136000.0,2005000.0,2132000.0,1973000.0,2312000.0,31.09,685.0,0.9,1/1,2196600.0,3.362623482298456,2023000.0,2.8863531365433466,0.9209687699171447,1.023298633241272
23.3072,23.0119,23.6891,522.15955,12490000.0,17620000.0,9274000.0,17370000.0,17140000.0,13980000.0,15950000.0,14490000.0,14830000.0,18780000.0,23.31,686.0,1.05,1/1,13802800.0,24.968569665363894,16582000.0,7.057827846872552,1.201350450633205,1.144143286317338
3.3795,3.3177,3.4825,382.1999,570400.0,503400.0,579300.0,509700.0,580900.0,529200.0,556300.0,510200.0,515700.0,515900.0,3.38,687.0,0.97,1/1,541000.0,5.881040032340631,533200.0,6.329144761188074,0.9855822550831793,1.016064180498123
16.8425,16.5401,17.1398,538.32404,3901000.0,3382000.0,3996000.0,2980000.0,2933000.0,3649000.0,2862000.0,3850000.0,2844000.0,3872000.0,16.84,688.0,0.78,1/1,3853600.0,3.3012645380569907,3000200.0,7.344062420601229,0.778544737388416,0.9981342787030975
13.8931,13.7677,14.048,299.07986,29230.0,22490.0,29560.0,22270.0,22680.0,27930.0,20210.0,27060.0,20400.0,25730.0,13.89,689.0,0.82,1/1,27902.0,5.649698091866283,21610.0,5.562135757647912,0.7744964518672497,0.9445078681307923
13.3606,13.061,13.6596,397.13218,2302000.0,2428000.0,2240000.0,2089000.0,2253000.0,2519000.0,2385000.0,2199000.0,2346000.0,2164000.0,13.36,690.0,0.99,1/1,2284800.0,6.155009430956508,2300200.0,5.851106272880989,1.0067401960784315,1.0169092889681126
0.5754,0.5539,0.8695,150.07773,2325000.0,2184000.0,2387000.0,2217000.0,2070000.0,2298000.0,2170000.0,2248000.0,2122000.0,2272000.0,0.57,691.0,1.02,1/1,2306000.0,2.3258027849935607,2152600.0,2.6681771279539057,0.9334778837814397,0.9151743958641565
18.8037,18.5009,19.1004,415.27449,9683000.0,10120000.0,9584000.0,8847000.0,8675000.0,9548000.0,7220000.0,9641000.0,9182000.0,10240000.0,18.8,692.0,1.04,1/1,9739200.0,2.9233752734502803,8808800.0,11.909312713883809,0.904468539510432,0.8696812879908
5.3473,5.0506,5.4766,224.00667,63940.0,59240.0,65790.0,55830.0,83850.0,66480.0,84350.0,87690.0,88010.0,75330.0,5.35,693.0,0.97,1/1,71846.0,13.763726540757833,74256.0,20.73320416719345,1.0335439690449015,1.065509246438043
0.5818,0.5598,0.6603,234.12425,401300.0,361800.0,334300.0,370600.0,377200.0,376300.0,375900.0,349000.0,383700.0,362300.0,0.58,694.0,1.01,1/1,364640.0,7.0594454048333946,373840.0,2.190399535135635,1.0252303641948224,1.0150795685097251
7.5869,7.2909,7.8882,466.23533,2709000.0,2592000.0,2680000.0,2913000.0,2681000.0,2741000.0,2938000.0,2726000.0,2811000.0,2726000.0,7.59,695.0,1.13,1/1,2716400.0,0.8572866887799997,2787000.0,5.337513902493008,1.0259902812546018,0.9079560011102672
16.3705,16.066,16.67,506.10998,1744000.0,2094000.0,1747000.0,1880000.0,1941000.0,1976000.0,1628000.0,1784000.0,1852000.0,1825000.0,16.37,696.0,1.11,1/1,1815200.0,5.273070168057648,1879000.0,8.9766513003901,1.0351476421330983,0.9325654433631515
0.5812,0.5589,0.7454,291.16096,604300.0,507500.0,584500.0,546200.0,506400.0,563500.0,507200.0,566600.0,509600.0,554100.0,0.58,697.0,0.91,1/1,574600.0,3.467124657685774,515380.0,3.3508081209704965,0.8969369996519317,0.9856450545625624
8.6397,8.34,8.9399,466.24627,6263000.0,6238000.0,6097000.0,5852000.0,6205000.0,6322000.0,6322000.0,6201000.0,6201000.0,6301000.0,8.64,698.0,0.99,1/1,6236800.0,1.4539805905568743,6163600.0,2.9342326123790787,0.9882632119035403,0.9982456685894346
6.7679,6.5253,7.0115,280.08504,2073000.0,1724000.0,2225000.0,1934000.0,1718000.0,2073000.0,2168000.0,2010000.0,1875000.0,2010000.0,6.77,699.0,0.84,1/1,2078200.0,4.229701163812033,1883800.0,9.802366455495585,0.9064575113078626,1.0791160848903125
5.6734,5.4358,5.9691,312.09145,1982000.0,1923000.0,1801000.0,2080000.0,1915000.0,1747000.0,1994000.0,1772000.0,1932000.0,1776000.0,5.67,700.0,1.01,1/1,1815600.0,5.230777443360953,1968800.0,3.5324252030267065,1.0843798193434677,1.0736433854885818
3.3269,3.2724,3.6299,405.26533,1316000.0,1391000.0,1283000.0,1310000.0,1605000.0,1199000.0,1610000.0,1198000.0,1510000.0,1242000.0,3.33,701.0,1.22,1/1,1247600.0,4.162063862991842,1485200.0,8.914100479076462,1.190445655658865,0.9757751275892336
6.6648,6.4318,6.9698,581.15619,3056000.0,3229000.0,3136000.0,3472000.0,3245000.0,3096000.0,3331000.0,3139000.0,3318000.0,3127000.0,6.67,702.0,1.06,1/1,3110800.0,1.1268103796606415,3319000.0,2.902854221535718,1.0669281213835669,1.0065359635694027
21.992,21.6905,22.2989,501.1625,12260000.0,11520000.0,11230000.0,13540000.0,11740000.0,12450000.0,8036000.0,12170000.0,11130000.0,14140000.0,21.99,703.0,0.92,1/1,12450000.0,8.480459590601486,11193200.0,17.80375473973053,0.8990522088353413,0.9772306617775449
24.4477,24.1502,24.75,371.1066,2663000.0,2443000.0,2700000.0,2446000.0,2401000.0,2595000.0,2458000.0,2629000.0,2452000.0,2519000.0,24.45,704.0,0.88,1/1,2621200.0,2.6396152370443646,2440000.0,0.9241780560475149,0.9308713566305509,1.0578083598074441
3.7972,3.7064,3.9563,499.22376,590500.0,542200.0,545200.0,532900.0,538800.0,520800.0,593400.0,530600.0,566900.0,521500.0,4.0,705.0,0.89,1/1,541720.0,5.351526891817785,554840.0,4.533413353846127,1.0242191538063945,1.150808037984713
3.7111,3.6578,3.8003,551.18879,61810.0,53620.0,51020.0,49710.0,57420.0,58980.0,55730.0,49280.0,55100.0,51340.0,3.71,706.0,0.97,1/1,54486.0,10.17120756916122,54316.0,5.363553878256201,0.9968799324597144,1.0277112705770253
21.6426,21.3412,21.94,513.23632,11900000.0,9009000.0,12600000.0,10770000.0,9425000.0,11620000.0,8394000.0,11900000.0,8496000.0,13190000.0,21.64,707.0,0.79,1/1,12242000.0,5.242688618808519,9218800.0,10.426334979110942,0.7530468877634373,0.953223908561313
17.1983,16.9009,17.4999,452.17054,4965000.0,5173000.0,4990000.0,4566000.0,4722000.0,4735000.0,4687000.0,4851000.0,4711000.0,4831000.0,17.2,708.0,1.01,1/1,4874400.0,2.137813188703186,4771800.0,4.877530468408053,0.9789512555391433,0.9692586688506369
10.398,10.1516,10.6996,431.05234,1217000.0,1299000.0,1226000.0,1121000.0,1168000.0,1345000.0,1301000.0,1196000.0,1203000.0,1282000.0,10.4,709.0,1.02,1/1,1253200.0,4.817375584216039,1218400.0,6.563833362766388,0.972231088413661,0.9531677337388833
25.9904,25.8979,26.0538,442.08364,4524.0,4912.0,4531.0,3163.0,4665.0,4136.0,3718.0,2654.0,4388.0,4770.0,25.98,710.0,1.17,1/1,4123.0,20.665945257848367,4169.2,17.21888503231799,1.0112054329371816,0.8642781478095569
5.4971,5.2874,5.7997,378.13442,1505000.0,1403000.0,1380000.0,1359000.0,1428000.0,1339000.0,1531000.0,1348000.0,1472000.0,1344000.0,5.5,711.0,1.05,1/1,1383200.0,5.0574743729329334,1438600.0,4.580573501122474,1.040052053209948,0.9905257649618552
7.7553,7.5144,8.0499,528.25083,1469000.0,1457000.0,1478000.0,1613000.0,1489000.0,1463000.0,1566000.0,1454000.0,1530000.0,1462000.0,7.75,712.0,1.06,1/1,1465200.0,0.6093015047956769,1531000.0,4.025072437348565,1.044908544908545,0.9857627782156083
4.342,4.2582,4.5764,406.18569,675200.0,567600.0,622700.0,585800.0,557600.0,643400.0,526600.0,619400.0,547600.0,647000.0,4.34,713.0,0.84,1/1,641540.0,3.4953818255217617,557040.0,3.9684468500325094,0.8682856875642984,1.0336734375765457
8.9329,8.6405,9.2397,392.23427,2695000.0,2795000.0,2355000.0,2847000.0,2788000.0,2842000.0,2413000.0,2746000.0,2594000.0,2907000.0,8.94,714.0,0.94,1/1,2709000.0,7.912305246244176,2687400.0,6.7388646454317,0.9920265780730897,1.0553474234820104
28.9029,28.7546,29.1982,371.03554,362300.0,277000.0,280200.0,362400.0,279400.0,274300.0,287000.0,275100.0,273500.0,374300.0,28.9,715.0,0.96,1/1,313240.0,16.119319948579612,295860.0,12.683554593164507,0.9445153875622526,0.9838701953773465
11.3519,11.0794,11.6497,470.18823,2322000.0,2609000.0,2342000.0,2472000.0,2337000.0,2274000.0,2203000.0,2286000.0,2242000.0,2321000.0,11.35,716.0,1.07,1/1,2309000.0,1.2165068778855035,2372600.0,7.0794972495625315,1.0275443915114768,0.9603218612256792
3.8124,3.5109,3.9674,321.09827,2107000.0,1928000.0,2114000.0,1924000.0,1970000.0,1881000.0,2016000.0,1909000.0,1965000.0,1898000.0,3.81,717.0,1.01,1/1,1981800.0,5.9509108725620115,1960600.0,1.9048771447634518,0.9893026541527904,0.9795075783690994
3.2725,3.031,3.4079,285.08091,674100.0,648000.0,564600.0,584000.0,756500.0,522500.0,744000.0,584300.0,668700.0,556600.0,3.27,718.0,1.27,1/1,580420.0,9.808145400477365,680240.0,10.476668944486697,1.1719789118224735,0.9228180408050972
31.3626,31.3157,31.5141,433.07188,663300.0,531200.0,517600.0,662000.0,512200.0,538700.0,518700.0,531600.0,518800.0,664600.0,31.36,719.0,0.95,1/1,583160.0,12.7138313091713,548580.0,11.62558569067644,0.9407023801358118,0.9902130317219071
3.5962,3.5258,3.7204,464.27744,289500.0,254200.0,265600.0,256600.0,296000.0,259800.0,256100.0,259600.0,265400.0,266100.0,3.6,720.0,1.03,1/1,268120.0,4.603344619451789,265660.0,6.588421206066338,0.9908250037296733,0.9619660230385177
11.1901,10.8966,11.4799,521.13009,754300.0,800500.0,733600.0,763600.0,780900.0,747200.0,750300.0,747700.0,763400.0,794100.0,11.18,721.0,1.07,1/1,755380.0,3.0337740506484785,771740.0,2.5147115358795937,1.0216579734703064,0.9548205359535573
5.8,5.5875,6.0997,338.17786,8733000.0,8700000.0,9527000.0,10310000.0,8544000.0,9244000.0,8957000.0,9347000.0,8730000.0,9216000.0,5.8,722.0,0.98,1/1,9213400.0,3.2010357474639344,9048200.0,7.964228431917109,0.9820695942865826,1.0021118309046761
14.946,14.6705,15.2394,272.03454,295700.0,380800.0,305900.0,298500.0,311600.0,376900.0,309300.0,309100.0,307100.0,305300.0,14.94,723.0,1.07,1/1,318580.0,10.35338508771062,321460.0,10.433606605682439,1.0090401155125872,0.9430281453388665
12.9722,12.7165,13.2693,491.10556,2337000.0,2586000.0,2306000.0,2495000.0,2336000.0,2567000.0,2485000.0,2320000.0,2422000.0,2256000.0,12.97,724.0,1.02,1/1,2357200.0,5.137887337661135,2464800.0,3.7641062676102788,1.045647378245376,1.0251444884758587
7.6895,7.5059,7.9884,486.09654,1746000.0,1554000.0,1821000.0,1703000.0,1526000.0,1710000.0,1587000.0,1689000.0,1537000.0,1706000.0,7.69,725.0,0.95,1/1,1734400.0,3.0368787038308866,1581400.0,4.538985932881081,0.9117850553505535,0.9597737424742669
