rt,rt_range:min,rt_range:max,mz,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:area,datafile:20170326-960MIX_SampleA_2.mzML:area,datafile:20170326-960MIX_SampleA_1.mzML:area,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:area,datafile:20170326-960MIX_SampleB_3.mzML:area,datafile:20170326-960MIX_SampleB_2.mzML:area,datafile:20170326-960MIX_SampleB_4.mzML:area,datafile:20170326-960MIX_SampleB_1.mzML:area,True RT,Compound Name,Fold change,Compound concentration ratio,p-value,AVG-A,CV-A,AVG-B,CV-B,fc,ratio,true p-value
3.5532,3.4711,3.8298,464.27632,5642,4800,4963,5610,5733,5854,6366,5535,3.56,724,1.12,1/1,0.069,5253.75,8.28272947853806,5872,6.03904060847995,1.11767784915537,0.997926651031576,0.0698378310711188
11.4938,11.1268,11.9994,521.12913,20120,22080,23370,22970,26650,25510,28150,24770,11.5,725,1.08,1/1,0.112,22135,6.5393814503335,26270,5.60595593224365,1.18680822227242,1.09889650210409,0.00707910383333898
5.9705,5.6562,6.3935,338.17788,86440,87160,89130,83200,86050,84280,82650,194.9,5.93,726,1.03,1/1,0.35,86482.5,2.8515538882838,63293.725,66.4975724271904,0.731867429826844,0.710550902744508,0.313491605237262
15.4801,15.2307,15.7388,272.03375,2607,2623,2661,2639,2966,3092,2912,3103,15.48,727,1.21,1/1,0.063,2632.5,0.875893566598101,3018.25,3.12217604222337,1.14653371320038,0.947548523306099,0.000210315486686615
24.3488,23.8827,24.8687,554.23078,97.62,140.8,6780,46280,49360,47490,54820,46170,24.25,728,1.31,1/1,0.022,13324.605,166.560365342108,49460,7.69401736409547,3.71192992212527,2.83353429169868,0.0183773861312617
13.2085,12.8865,13.6568,491.105,40200,41110,39740,37970,45270,45080,42030,131.8,13.16,729,1.18,1/1,0.045,39755,3.31820844963281,33127.95,66.552484157966,0.833302729216451,0.706188753573263,0.570400919194958
30.5708,30.3907,30.859,439.22317,42710,41790,42310,41670,47440,48380,44610,47310,30.57,730,1.05,1/1,0.261,42120,1.14322258814462,46935,3.4551092631905,1.11431623931624,1.06125356125356,0.00126858836533671
28.1322,27.936,28.6204,383.1758,57550,56380,55570,57130,73570,69020,75760,69190,28.13,732,1.27,1/1,0.004,56657.5,1.5385066646888,71885,4.63653286088074,1.26876406477518,0.999026822657625,0.000116448490367227
13.4059,13.0337,13.9079,524.33492,82730,84790,90770,85140,84920,93080,91520,89570,13.41,733,1.09,1/1,0.251,85857.5,4.01044473189933,89772.5,3.94258125213355,1.04559881198498,0.95926496512383,0.163904841758149
31.6119,31.5398,31.9242,504.99365,14440,15530,14560,12690,13020,13410,15330,14780,31.61,735,0.99,1/1,0.925,14305,8.26356271525516,14135,7.76374978722132,0.988116043341489,0.998097013476251,0.840026624665044
4.0339,3.8714,4.364,486.26121,55100,53200,52790,48570,45160,40450,46530,38090,4.03,736,0.67,1/1,0.009,52415,5.25382300088091,42557.5,9.29606142136416,0.811933606791949,1.21184120416709,0.00642890759055805
9.2416,8.8321,9.7492,392.23345,40670,38710,35650,36820,36120,37520,31450,35420,9.25,737,0.9,1/1,0.11,37962.5,5.79963609694132,35127.5,7.40866268825813,0.925321040500494,1.02813448944499,0.147308851443337
3.5007,3.3742,3.8021,275.10744,18310,17810,19350,18310,16580,17870,16860,17220,3.5,738,0.93,1/1,0.222,18445,3.51173575297917,17132.5,3.25170369869136,0.928842504743833,0.998755381444982,0.0218722700736145
27.7276,27.6127,27.8785,239.11608,13380,11830,11700,12300,12790,14710,13530,13610,27.73,739,1.01,1/1,0.793,12302.5,6.20335493117951,13660,5.79333909149014,1.1103434261329,1.09934992686426,0.0484894392481914
3.3576,3.1811,3.6337,296.13891,14100,13440,13270,14330,15200,14670,16020,14800,3.36,740,1.34,1/1,0.001,13785,3.7001476626011,15172.5,4.0095672954314,1.1006528835691,0.821382748932162,0.0128974457618481
10.2405,10.0126,11.0011,283.18063,46830,50360,50160,46250,25760,49180,4260,51490,10.23,741,0.99,1/1,0.863,48400,4.46755818210195,32672.5,68.0189031700489,0.675051652892562,0.681870356457133,0.208566470185167
25.9639,25.7584,26.3831,353.11316,18580,18430,17840,19250,23020,23390,23620,21540,25.96,742,1.26,1/1,0.005,18525,3.12733443166377,22892.5,4.08399561442994,1.2357624831309,0.980763875500718,0.000211871023236639
27.4951,27.2224,27.9074,353.11225,20770,21020,23610,21840,31250,30420,30890,25660,27.5,743,1.28,1/1,0.009,21810,5.88758382707871,29555,8.86080244424171,1.35511233379184,1.05868151077487,0.00181097094316927
7.8724,7.6723,8.3398,486.09441,17650,19280,18270,17120,18960,17720,20660,18280,7.88,744,1.09,1/1,0.316,18080,5.13179760638822,18905,6.74495625437,1.04563053097345,0.959294065113258,0.335726301115441
28.4462,28.1835,28.8978,408.13814,37390,37430,37310,37720,42600,47190,43210,42000,28.46,745,1.18,1/1,0,37462.5,0.477194363405238,43750,5.3621317722392,1.16783450116783,0.989690255226978,0.00175318359659177
31.9141,31.7865,32.1797,408.13283,9481,8767,8673,8746,10140,10070,11030,11160,31.92,746,1.11,1/1,0.052,8916.75,4.2427751987141,10600,5.42213510238083,1.18877393669218,1.0709675105335,0.00273126752861646
3.8888,3.7311,4.2046,397.17721,12170,11180,109.3,11750,17050,15210,17100,13660,3.86,747,1.53,1/1,0.015,8802.325,65.9999907267588,15755,10.4758145417958,1.78986801782484,1.16984837766329,0.0608974918305615
4.846,4.4906,5.3483,397.17658,9597,12380,12310,9227,9172,10660,8388,11520,4.85,748,0.85,1/1,0.081,10878.5,15.6302084151278,9935,14.2503436219058,0.913269292641449,1.07443446193112,0.426471757517942
5.9989,5.6562,6.4874,448.14337,16580,14590,12810,16030,20800,20570,18430,21700,6,749,1.3,1/1,0.043,15002.5,11.2339664960357,20375,6.79909618877057,1.35810698216964,1.04469767859203,0.00264300782258799
11.1134,10.7557,11.6112,448.24718,652.1,788.7,729.9,661.3,1029,978.8,914,972.5,11.12,750,1.33,1/1,0.033,708,9.04315194166372,973.575,4.8357813811078,1.37510593220339,1.03391423473939,0.00054371676877257
9.1936,8.5608,9.8093,466.24489,99900,52510,95680,57780,65570,65060,871.7,64280,9.32,751,1.31,1/1,0.142,76467.5,32.3992516378502,48945.425,65.4883267054886,0.64008140713375,0.488611761170801,0.223095136998566
8.6939,8.2804,9.1774,466.24568,99840,93630,95490,99990,103400,96140,102600,94370,8.69,752,1.08,1/1,0.09,97237.5,3.27464565504965,99127.5,4.58131816706901,1.01943694562283,0.943923097798917,0.520965551180943
3.8817,3.6602,4.1335,609.29524,10540,9093,9463,9744,8635,8052,7194,7802,3.88,754,0.78,1/1,0.113,9710,6.32551895955576,7920.75,7.5386443409958,0.815731204943357,1.04580923710687,0.00582995057561272
8.152,7.9816,8.5244,548.22017,8526,7450,6956,9193,10870,11410,9864,11180,8.15,755,1.6,2/1,0.011,8031.25,12.6335920489491,10831,6.29285881298143,1.34860700389105,0.842879377431906,0.00376619907168004
15.0347,14.8354,15.2778,357.08354,295.7,471.4,488.9,158.4,752.2,755.9,829.6,730,15.04,756,1.73,2/1,0.011,353.6,44.3077023102389,766.925,5.64859182217895,2.16890554298643,1.25370262600371,0.00225333919396584
30.7988,30.6258,31.064,309.10595,92160,89700,95870,90940,99270,99440,102800,99090,30.81,757,1.08,1/1,0.256,92167.5,2.89128476393875,100150,1.76978244322629,1.08660862017522,1.00611909275484,0.00248091484546791
31.5237,31.4917,31.594,592.18865,98.23,115.7,104.7,162.8,140.5,122.2,122.8,117,31.53,760,1.61,1/1,0.567,120.3575,24.2606841585072,125.625,8.16153346190474,1.04376544876721,0.648301520973425,0.745144608698501
28.2933,28.1402,28.5994,359.14632,5208,4672,4994,4798,5767,5638,5540,5410,28.3,761,1.25,1/1,0.028,4918,4.76561452242806,5588.75,2.70429930991285,1.13638674257828,0.909109394062627,0.00296917975092614
3.4191,3.3303,3.532,804.29118,1494,1494,1284,1534,1950,2395,2267,1800,3.42,762,1.39,1/1,0.039,1451.5,7.80210241330081,2103,13.0910451594644,1.44884602135722,1.04233526716347,0.00468299132514958
18.2897,17.843,18.7999,533.22782,182200,78150,154800,198600,206500,215200,232800,210100,18.3,763,1.27,1/1,0.002,153437.5,34.7664558354554,216150,5.39429093699092,1.40871690427699,1.10922590887952,0.0613534854910261
31.0028,30.9308,31.1129,438.35669,487,570,572.6,514.8,647.7,606.8,575.9,557.3,31,764,1.03,1/1,0.497,536.1,7.87419957315033,596.925,6.62223349075395,1.11345831001679,1.08102748545319,0.0800901652964795
26.9953,26.8762,27.1556,447.25592,278.3,100.3,143.2,250.3,361.2,411.1,254.3,234.9,26.99,765,1.11,1/1,0.561,193.025,43.9927641694789,315.375,26.824025870297,1.63385571817122,1.47194208844254,0.0872657968258627
31.7843,31.7419,31.8313,766.16267,40.81,23,40.77,29.11,30.64,39.29,43.58,40.31,31.79,766,1.27,1/1,0,33.4225,26.5253081660236,38.455,14.3596919986906,1.15057221931334,0.905962377412076,0.372430610203138
3.3956,3.2215,3.6721,313.17701,15260,13860,12690,14760,18880,17050,20330,16860,3.39,767,1.23,1/1,0.039,14142.5,7.9785944642683,18280,8.9843311546145,1.29255789287608,1.05086007550901,0.00599202318156793
7.8296,7.4922,8.2823,268.18872,5496,5260,5764,5181,5498,5643,5731,5438,7.84,770,1.06,1/1,0.317,5425.25,4.83853351772276,5577.5,2.3972638631499,1.02806322289295,0.969870964993353,0.341161439458499
7.4459,7.2158,7.8095,214.111,5459,5986,5759,6299,8218,8746,8990,7887,7.45,771,1.41,1/1,0.015,5875.75,6.04602919063307,8460.25,5.90837029484557,1.43985874143726,1.02117641236685,0.000152101765467266
28.4066,28.2281,28.8401,214.11072,29410,30140,29080,29790,34290,34640,33450,33080,28.41,772,1.15,1/1,0.081,29605,1.55293466257336,33865,2.13597724539594,1.14389461239655,0.994690967301352,5.9919550911505E-05
31.4423,31.3916,31.6774,361.19838,34700,34410,36280,37830,39170,41790,38920,39380,31.44,773,1.15,1/1,0.139,35805,4.41399924668495,39815,3.34051252648626,1.11199553135037,0.966952635956844,0.00814581467791434
13.046,12.773,13.4653,337.21704,28880,30250,29810,30800,36460,35190,36210,31730,13.04,775,1.3,1/1,0.001,29935,2.71121881208523,34897.5,6.25244433191918,1.16577584766995,0.896750652053809,0.00530189153724871
13.0333,12.8723,13.2017,383.27793,211.7,166.3,195.1,119.6,216.2,239.8,177.9,216.1,13.04,779,0.98,1/1,0.77,173.175,23.2955022298137,212.5,12.0563077241759,1.22708243106684,1.25212492966004,0.150915057551886
13.4795,13.0058,13.8835,333.14191,278.6,500.7,418.2,430.5,523.6,402.1,462.2,460.9,13.48,780,1.15,1/1,0.178,407,22.848775421951,462.2,10.733596783452,1.13562653562654,0.987501335327422,0.335247211030641
4.8428,4.6066,5.2778,346.10267,722.4,730.6,813.1,836.5,826.4,905.4,999,970.8,4.78,781,1.56,1/1,0.003,775.65,7.43237255713671,925.4,8.29545476209465,1.1930638819055,0.764784539683012,0.0205924579455528
13.0953,12.6633,13.5377,346.10282,378.4,355.9,354.7,371.2,398.9,433.1,339.1,388.4,13.08,782,1.07,1/1,0.133,365.05,3.19025595569621,389.875,9.96710876676602,1.06800438296124,0.998134937346952,0.266864415619388
32.4418,32.3005,32.6528,411.19536,11020,11410,10980,11190,11140,12770,12130,12150,32.44,783,1.09,1/1,0.324,11150,1.75595517555616,12047.5,5.59461815360929,1.0804932735426,0.991278232607891,0.0430566050006038
3.7857,3.5146,4.2485,337.21175,127700,126500,127400,128200,6973,7766,7797,7584,3.78,784,0.06,1/16,0,127450,0.560331771560836,7530,5.08680101807311,0.0590819929384072,0.984699882306787,1.00422286727541E-13
0.6037,0.5587,1.1022,316.17653,1872,2258,2048,2180,3149,3146,2898,2713,0.6,785,1.11,1/1,0.523,2089.5,8.08466040487592,2976.5,7.10259589345572,1.4245034697296,1.28333645921586,0.000603147176137435
32.4704,32.3932,32.6109,438.17259,1222,1159,1503,1275,1095,1422,1693,1292,32.47,786,0.87,1/1,0.373,1289.75,11.6197105813624,1375.5,18.2294598070384,1.06648575305292,1.22584569316427,0.57854925191494
3.7368,3.6498,3.9214,256.09631,507.4,534.9,399.7,618.5,823,929.5,1089,809.7,3.74,787,1.84,2/1,0.002,515.125,17.5289294520048,912.8,14.1459186703897,1.77199708808542,0.963041895698596,0.00233872297306769
5.9219,5.6993,6.2616,256.09956,8367,7998,7689,8009,8206,8329,8463,8391,5.93,788,1.06,1/1,0.067,8015.75,3.45806589332289,8347.25,1.3049717977743,1.04135608021707,0.982411396431201,0.0676242691549826
12.0122,11.8306,12.3303,247.18022,3925,3834,3625,3716,3634,3581,4158,3050,12.02,789,0.88,1/1,0.159,3775,3.48630473666999,3605.75,12.5594068859499,0.955165562913907,1.08541541240217,0.499876119630917
24.6768,24.3911,25.0383,247.18017,1350,1175,1250,1200,1362,1546,1569,1435,24.68,790,1.41,1/1,0.069,1243.75,6.22250439564714,1478,6.5609462773162,1.18834170854271,0.842795537973556,0.00922192039839678
25.5538,25.372,25.7954,348.14169,4652,5335,5132,4891,5572,5309,5461,5019,25.55,791,1.04,1/1,0.642,5002.5,5.91435077108246,5340.25,4.48983595719901,1.06751624187906,1.02645792488371,0.126457999097242
28.8092,28.4596,28.9608,292.10784,945.1,895.8,942.3,1018,1282,1167,1256,1095,28.81,792,1.26,1/1,0.01,950.3,5.31196810023807,1200,7.1320222055698,1.2627591286962,1.00218978467952,0.00238965453916133
14.8995,14.4174,15.2933,502.23502,18480,17040,14580,19190,22400,21120,21250,21200,14.91,793,1.14,1/1,0.109,17322.5,11.7499961462205,21492.5,2.82593707274971,1.24072737768798,1.0883573488491,0.00774469415615822
29.3081,29.0901,29.5868,548.24955,837.8,793.2,822.3,935.9,772,803.1,758.6,839.8,29.31,794,0.9,1/1,0.18,847.3,7.30466582921526,793.375,4.55391412619732,0.936356662339195,1.04039629148799,0.183054944448267
6.5112,6.3531,6.7549,420.12949,1218,1217,1180,1147,1600,1366,1330,1137,6.51,795,1.12,1/1,0.457,1190.5,2.85305912993195,1358.25,13.9855363968227,1.14090718185636,1.01866712665747,0.132767000928381
0.5887,0.5587,1.0562,342.16882,1582,1597,1482,1664,3926,3525,4231,3556,0.59,796,2.72,4/1,0.007,1581.25,4.7531557514789,3809.5,8.7906961833932,2.40916996047431,0.885724250174378,1.28479616519159E-05
14.9404,14.6058,15.3043,432.18822,392.5,130.9,171.3,367.6,465.1,498.4,221.6,238.4,14.95,797,0.97,1/1,0.811,265.575,50.3046751578986,355.875,41.0659192199151,1.340016944366,1.38146076738763,0.396883142801372
3.4734,3.3885,3.6602,255.11233,792.5,724.4,726.5,830.4,896.1,919,1077,953,3.47,798,0.98,1/1,0.756,768.45,6.76870748843443,961.275,8.38612294535481,1.25092719109897,1.27645631744792,0.0069604462027976
2.0203,1.5101,2.5052,242.08033,31990,32730,35280,31830,32550,31690,30060,31420,2.01,799,1.11,1/1,0.009,32957.5,4.84621967677,31430,3.2855048427401,0.953652431161344,0.859146334379589,0.159340420194764
31.0417,30.9816,31.1496,315.07708,1257,1320,1425,1345,1281,1334,1325,1484,31.05,800,1.03,1/1,0.337,1336.75,5.20025337573236,1356,6.52060876642938,1.01440059846643,0.984854949967407,0.743794838599358
2.3152,1.811,2.8027,288.15929,18880,19490,19570,19410,21770,20490,21320,19900,2.31,801,1.19,1/1,0.013,19337.5,1.61301161579081,20870,4.00681198468584,1.0792501616031,0.90693290891017,0.0138999271221672
11.8195,11.5462,12.2455,415.21128,17620,16770,18110,17570,21430,20630,21500,20550,11.83,802,1.31,1/1,0.004,17517.5,3.16654555965305,21027.5,2.41132838347215,1.20037105751391,0.916313784361767,8.53196286130151E-05
26.9971,26.6619,27.4345,415.21199,77290,75560,75000,71640,100100,86580,103600,104100,27,803,1.34,1/1,0.012,74872.5,3.1589478386963,98595,8.3222160806731,1.31683862566363,0.98271539228629,0.00143804942220118
4.0411,3.6979,4.2676,371.10683,1570,1511,1481,1433,1441,1512,1365,1365,4.04,804,1,1/1,0.964,1498.75,3.82607270350109,1420.75,4.9691515719778,0.947956630525438,0.947956630525438,0.137137167503779
23.767,23.2626,24.0867,371.10576,13810,14610,14570,14730,15990,16400,16510,17100,23.76,805,1.21,1/1,0.001,14430,2.90289269067314,16500,2.77775941224415,1.14345114345114,0.945000945000945,0.000550719543754323
31.3841,31.2935,31.4331,371.10036,467.7,482.8,720.8,497.3,236,810.2,1154,512.7,31.39,806,1.08,1/1,0.842,542.15,22.0808920246472,678.225,58.1571917941549,1.2509914230379,1.15832539170176,0.533615221467569
31.9586,31.8306,32.1595,371.10117,979.6,969.3,1512,751.3,614.6,1395,4010,1055,31.96,807,1.42,1/1,0.53,1053.05,30.7271559243944,1768.65,86.3938229053685,1.67954987892313,1.18278160487544,0.394832863421411
32.7324,32.5659,32.9982,371.10111,3092,2903,4793,2882,2271,2251,6700,2770,32.74,808,0.91,1/1,0.795,3417.5,26.9743897832104,3498,61.4100980309955,1.0235552304316,1.12478596750726,0.947327257181182
34.0607,33.7801,34.3949,371.10066,912.7,827.3,1258,786.6,636.7,574.9,1823,788.2,34.07,809,0.87,1/1,0.732,946.15,22.6642613381727,955.7,61.2224135593036,1.0100935369656,1.16102705398345,0.976542595306901
18.1805,17.7648,18.6026,412.19647,25310,25410,27790,23570,30670,29120,31450,26100,18.18,810,1.12,1/1,0.221,25520,6.79140540224559,29335,8.05897237665396,1.14949059561129,1.02633088893865,0.0405047122276339
32.44,32.297,32.6626,412.19058,5052,4589,4231,4706,5232,5360,5316,5306,32.44,811,1.15,1/1,0.202,4644.5,7.28982536959475,5303.5,1.00170900822249,1.14188825492518,0.992946308630592,0.00850215460892024
5.2008,4.8292,5.4891,296.18327,75.99,8485,8774,9548,11290,10450,11630,10370,5.17,812,1.34,1/1,0.025,6720.7475,66.2502509823772,10935,5.69513179809824,1.62705115762793,1.21421728181189,0.109955647790697
4.846,4.5047,5.3483,379.16634,3370,3716,3404,3189,3009,3712,3299,3803,4.85,813,0.96,1/1,0.344,3419.75,6.40063234514658,3455.75,10.7029177274824,1.01052708531325,1.05263238053464,0.872459169707134
7.6781,7.3747,7.9984,379.16502,1657,1492,1312,1658,2277,1875,2283,2074,7.68,814,1.4,1/1,0.004,1529.75,10.7732421033252,2127.25,9.12947325232843,1.39058669717274,0.993276212266243,0.00335514422181971
9.5043,9.3062,9.824,379.16058,1673,1780,1814,1487,1931,1925,1853,1778,9.51,815,1.37,1/1,0.006,1688.5,8.71521346795374,1871.75,3.83858953238603,1.10852827953805,0.809144729589819,0.0665265978159302
25.5537,25.3866,25.8355,379.1647,1051,1468,1682,1034,1626,1308,1590,1187,25.55,816,1.08,1/1,0.838,1308.75,24.4268726329604,1427.75,15.0180865889561,1.0909264565425,1.01011708939121,0.559111589236697
9.0714,8.7754,9.392,285.07045,1053,903.3,960.5,1044,1040,1157,1204,1149,9.06,817,1.05,1/1,0.473,990.2,7.2055000240643,1137.5,6.09939277957366,1.14875782670168,1.09405507304922,0.0252765651776858
10.9015,10.6168,11.1574,227.11434,1851,1541,1531,1738,2219,1125,1213,2042,10.9,819,1.18,1/1,0.169,1665.25,9.38390827571235,1649.75,34.0025545290027,0.990692088275034,0.839569566334774,0.959272341890514
26.702,26.5448,26.9053,460.19079,657.8,636.6,609.3,604.4,788,719.1,736.3,718.5,26.7,820,1.2,1/1,0.028,627.025,3.97627284352364,740.475,4.42157193602429,1.18093377457039,0.98411147880866,0.00149583096119571
3.277,2.7704,3.3871,200.10998,21670,21150,21980,20400,21580,21560,19870,20190,3.27,821,0.98,1/1,0.834,21300,3.24340325516056,20800,4.32068638850937,0.976525821596244,0.996454919996168,0.411621760935478
3.3848,3.336,3.5001,186.0884,822.1,638.3,558.9,828.9,534.9,806.5,839.4,601.8,3.39,822,0.95,1/1,0.789,712.05,18.9565528180357,695.65,21.5785608766349,0.976967909556913,1.0283872732178,0.876263521303413
9.2916,8.918,9.6883,308.13945,4052,3308,3167,3804,4996,4581,3620,3980,9.28,823,1.29,1/1,0.005,3582.75,11.5923318931454,4294.25,14.2795727251588,1.19859046821576,0.929139897841671,0.10306892440824
3.5207,3.437,3.6749,109.07528,363,261.1,235.3,286,312.4,401.3,416.9,367.1,3.52,824,1.18,1/1,0.135,286.35,19.2537811550939,374.425,12.3618556388866,1.30757813864152,1.10811706664536,0.0499948660314644
4.8729,4.5336,5.2468,109.0753,254.6,348.9,368.8,83.2,547.5,1033,519.3,945.2,4.85,825,1.76,2/1,0.028,263.875,49.3957824359039,761.25,34.9134233553705,2.88488867835149,1.63914129451789,0.0152216932570425
5.0606,4.7241,5.5658,313.17282,3525,3979,4372,4083,5164,4918,4931,4864,5.07,827,1.2,1/1,0.166,3989.75,8.81318898546011,4969.25,2.67715993140178,1.24550410426718,1.03792008688932,0.00199384369073598
12.315,11.8275,12.8163,313.17337,24490,22930,22570,23490,98960,100600,98630,102300,12.32,828,4.57,4/1,0,23370,3.58210518381795,100122.5,1.68597841600009,4.28423192126658,0.937468691743234,2.30319434177896E-10
32.2643,32.169,32.4376,313.17711,3969,4512,4595,3946,3914,3804,3896,4460,32.27,829,0.97,1/1,0.774,4255.5,8.12812983688679,4018.5,7.42192099594651,0.944307366936905,0.97351274941949,0.33935232490271
26.7816,26.3831,27.2725,330.14832,2491,2467,2332,2520,3146,2938,3176,2973,26.78,830,1.27,1/1,0.026,2452.5,3.39264290243983,3058.25,3.92802257418562,1.24699286442406,0.981884145215793,0.00016683418854797
30.0596,29.9707,30.2876,433.22172,2135,1857,2030,2262,2406,2402,2314,2419,30.06,831,1.13,1/1,0.126,2071,8.27244366660036,2385.25,2.01451369809985,1.15173829068083,1.01923742538127,0.0123344676061189
29.4884,29.3953,29.653,234.11229,1507,1609,1447,1432,1906,1808,1753,1660,29.49,832,1.18,1/1,0.064,1498.75,5.35952618433916,1781.75,5.7762681184635,1.18882402001668,1.00747798306498,0.00490003675225922
30.5761,30.4938,30.6843,234.11214,506.1,487.9,521.9,492.7,657.7,605.5,540.7,518.6,30.57,833,1.17,1/1,0.038,502.15,3.03768649011733,580.625,10.892861959914,1.1562780045803,0.988271798786585,0.0524035059233252
31.3095,31.2337,31.4998,220.09852,27790,25780,26810,25720,32850,32250,32350,27040,31.31,834,1.25,1/1,0.011,26525,3.69674293640447,31122.5,8.78558285028731,1.17332704995287,0.9386616399623,0.0194303607912277
3.3666,3.3017,3.4664,154.08526,357.4,222.2,180.8,331.1,224.9,242.8,223.8,256.3,3.4,835,1.83,2/1,0.128,272.875,31.0817342760371,236.95,6.56872613588888,0.868346312414109,0.474506181647054,0.436620273000314
31.7145,31.6826,31.8992,154.08575,566,615.7,522.7,569,82.49,86.34,77.29,80.17,31.72,837,0.14,1/4,0,568.35,6.68593605010943,81.5725,4.68832169366478,0.143525116565497,1.02517940403926,2.40137836666827E-07
10.8997,10.5456,11.3466,226.11129,33020,28540,19460,33720,20660,28070,40350,38610,10.9,838,1.15,1/1,0.078,28685,22.8836428842994,31922.5,29.0183665411302,1.11286386613212,0.967707709680109,0.58916654491816
3.3231,3.0899,3.4307,156.10125,897.7,622,681.9,684.5,770.7,772.9,813.6,701.9,3.33,839,1.18,1/1,0.074,721.525,16.7625597052534,764.775,6.05745502692639,1.05994248293545,0.89825634147072,0.529049645087883
10.9541,10.4842,11.263,225.09191,1178,1152,1085,1114,650.8,1123,61.31,77.48,10.98,840,1.08,1/1,0.176,1132.25,3.62317220797656,478.1475,106.636464045219,0.422298520644734,0.391017148745124,0.0430563263361522
25.8952,25.7909,26.1108,325.11254,1066,1053,1485,1096,2149,2319,2101,2103,25.9,841,1.94,2/1,0.015,1175,17.6552844485812,2168,4.75457829944313,1.84510638297872,0.951085764422022,0.000138309410141932
2.1885,1.6707,2.664,265.19097,13140,13330,13180,13470,15020,14070,14960,13370,2.17,842,1.2,1/1,0.113,13280,1.13535972669665,14355,5.48475990788567,1.08094879518072,0.900790662650602,0.0364394887254823
1.5562,1.0546,2.0466,249.19653,10400,11670,11180,10060,10010,9556,9508,10000,1.55,843,0.96,1/1,0.596,10827.5,6.75720428518633,9768.5,2.80308423473364,0.902193488801662,0.939784884168398,0.0350490072507789
18.9788,18.6203,19.4759,249.19571,3498,3567,1606,3930,4928,5018,4987,2332,18.99,844,1.5,1/1,0.034,3150.25,33.2288966814982,4316.25,30.659946941203,1.37012935481311,0.913419569875407,0.216200854429862
12.7848,12.3042,13.2888,481.21555,37300,35000,35380,40600,10360,11390,10620,10830,12.79,846,0.28,1/4,0,37070,6.904799960057,10800,4.05368072116164,0.291340706770974,1.04050252418205,9.47072957869408E-07
29.9523,29.5721,30.1602,410.01208,240.1,193.6,214.2,71.53,209.6,138.1,78.88,286.6,30.02,848,0.69,1/1,0.011,179.8575,41.5229545430327,178.295,50.383489350831,0.991312566893235,1.43668487955541,0.979526341666297
18.4776,18.167,18.9896,434.17043,26500,25830,25070,29340,42320,40010,41890,36130,18.48,849,1.39,1/1,0.021,26685,6.98486661952458,40087.5,7.0410479188908,1.50224845418775,1.08075428358831,0.000214422676474413
8.5705,8.082,9.0629,478.16024,4573,4613,4650,4510,4810,4988,5358,4535,8.57,850,1.11,1/1,0.301,4586.5,1.30630823083724,4922.75,7.00521297237609,1.07331298375668,0.966948634015025,0.103073647554877
14.9174,14.4314,15.4192,507.23075,47120,41680,38320,48920,52390,53560,53290,54140,14.93,851,1.06,1/1,0.154,44010,11.0994031341676,53345,1.36613755823429,1.21211088389003,1.14350083385851,0.0091783496520738
4.1205,3.9888,4.2718,310.14088,6192,5601,5981,6474,8073,8239,7774,7889,4.12,852,1.4,1/1,0.003,6062,6.06652316484612,7993.75,2.56059250328702,1.3186654569449,0.941903897817788,9.41625279556328E-05
27.8154,27.6904,28.0969,434.19596,3291,2380,3286,2646,4167,3878,4098,3523,27.82,854,1.24,1/1,0.075,2900.75,15.8828138110337,3916.5,7.40041646081144,1.35016805998449,1.08884520966491,0.00971056815579818
5.6674,5.5055,5.8913,354.075,2465,2657,2721,2453,2877,2673,3000,2827,5.67,855,1.12,1/1,0.325,2574,5.26127646223161,2844.25,4.75854547654502,1.10499222999223,0.986600205350205,0.0302349191176556
7.1558,6.898,7.443,514.20031,2300,2367,2151,2389,2743,363.7,3272,2605,7.15,856,1.19,1/1,0.324,2301.75,4.66564214318683,2245.925,57.3182674335067,0.975746714456392,0.819955222232262,0.933936755521921
8.7345,8.4855,9.1212,514.20648,5117,5330,4999,5570,6984,6939,7175,6371,8.74,857,1.26,1/1,0.032,5254,4.78265549134084,6867.25,5.04264709847106,1.30705177007994,1.03734267466662,0.00028196675673875
4.4355,4.2095,4.6361,174.05734,1380,1140,1066,1612,2194,1939,2016,1910,4.43,858,1.55,1/1,0.005,1299.5,19.0628927085642,2014.75,6.33312794934887,1.55040400153905,1.00026064615423,0.00214935473188418
13.3895,13.1511,13.6124,174.05209,402.3,367.1,408.6,171.1,420.6,540.6,588.8,491.7,13.41,859,1.1,1/1,0.072,337.275,33.2898013806636,510.425,14.0697136907237,1.51337928989697,1.37579935445179,0.0407568402725807
4.8269,4.6212,5.1606,454.26248,8842,7732,7910,7546,8658,8645,8517,8253,4.83,861,1.05,1/1,0.553,8007.5,7.19127223131084,8518.25,2.20622197610221,1.06378395254449,1.01312757385189,0.142695088167927
6.1132,5.8846,6.3468,463.25564,1171,1064,981.6,1213,1219,1353,1438,1504,6.11,862,1.19,1/1,0.104,1107.4,9.45734500852102,1378.5,8.92215231410878,1.2448076575763,1.04605685510614,0.015297210479827
10.2637,10.0255,10.6655,396.17117,32080,29350,28770,31910,37310,36440,37120,35060,10.27,863,1.29,1/1,0.003,30527.5,5.60934747032307,36482.5,2.79374398344837,1.19507001883548,0.926410867314323,0.000984491111351345
